x,y,label
45.683353,45.16357,etc
14.134098,-32.479362,current
27.19939,-41.073765,situation
28.343931,-28.844189,within
11.744068,0.24756266,innovation
-22.711401,-2.7986264,competitiveness
36.237587,3.8793724,project
-36.894386,-49.057896,implemented
40.317463,-8.881355,science
-3.4083967,-7.838001,funded
58.516666,-34.246185,world
39.825977,6.1160502,bank
6.9406524,-3.937327,loan
-25.059576,-22.99312,underwent
5.4212537,18.960419,external
3.2999196,3.0340734,evaluation
-36.298874,-58.504444,conducted
65.01399,-31.613506,team
13.850215,-1.1552075,independent
31.201586,28.339825,international
12.483362,-4.2899847,experts
23.124725,-48.828144,engaged
32.606777,28.031263,european
34.51084,36.191757,university
9.44567,-6.507418,association
30.679247,65.82381,eua
-22.068361,-8.360048,institutional
34.44601,-2.4963994,program
-22.646736,37.899773,iep
16.35271,-30.912828,process
54.69252,-30.649267,went
58.235725,-34.686707,one
60.42582,-26.158966,year
2.3646777,-56.465027,resulted
42.89463,48.398582,ten
11.891669,-33.05236,individual
15.350913,-19.122356,reports
3.6252613,1.8587354,comprehensive
4.5658264,11.727754,integrated
15.169082,-18.674725,report
-36.694782,-53.4411,identified
46.12233,-41.752758,problems
9.162317,-35.340614,challenges
25.899141,-36.36241,common
43.276726,-20.94267,entire
40.26776,39.133854,sector
-0.33446714,-63.347683,focused
45.34755,-32.120083,following
6.5100465,2.2892554,governance
36.788563,-2.9845467,planning
6.216133,12.289352,internal
-2.260299,12.085963,missions
50.679382,-30.196495,work
18.277351,3.4482882,service
31.174826,27.869154,community
42.371716,-20.643085,three
46.325386,4.9212112,cycle
33.256317,-3.7174847,student
32.93839,-3.2103007,staff
31.802774,-19.32211,ratio
23.337727,-8.434475,students
17.194452,81.53797,per
41.497227,-8.652474,teacher
5.429405,11.340715,integration
13.254576,-33.614563,practical
28.587538,67.335335,e
5.4250116,3.3231025,academic
20.528612,-47.07905,applied
39.048565,-6.8116865,study
-8.511896,14.127165,programmes
5.1084223,37.03217,doctoral
39.728214,-8.54562,studies
28.004045,-6.2072,including
-23.86334,0.16143343,organizational
-3.8015358,-38.494186,aspects
28.110327,-6.516917,included
-22.444908,58.81505,donja
11.903235,22.219015,mediterranean
9.024205,4.8457417,faculty
15.260138,3.8769152,business
4.5828295,4.098722,economics
37.498077,32.286892,bar
16.862171,3.8274975,management
27.534437,19.415136,transport
11.780563,4.4146686,communications
7.5308027,6.5430245,logistics
12.998695,8.083068,tourism
-16.599287,41.405304,budva
9.137254,66.89555,novi
7.643673,5.720695,administrative
26.546001,-15.319841,attended
56.049377,-6.663804,table
54.959457,-34.98395,name
-4.555605,-13.082062,institution
51.644653,7.073185,type
62.736362,12.97374,status
32.432983,-3.6288762,private
32.068924,-3.7762432,public
6.849231,-24.562098,promoted
46.227768,2.5254576,key
31.107336,53.277283,lever
11.518937,-0.008922874,sustainability
-17.71775,-14.408962,enhancement
37.038048,36.63472,area
9.824162,-13.9406595,ministers
48.88874,1.3661331,charge
7.7978344,-56.283665,adopted
13.013681,-37.589092,standards
-0.50005656,-0.28967202,guidelines
-14.842764,48.20876,esg
31.871641,-46.85129,thus
18.37626,-9.926439,providing
-42.376,8.167768,impetus
10.888854,-36.116535,guidance
-40.33387,9.351644,comprises
-15.380141,-2.6296942,accreditation
44.637142,-41.974865,self
-32.79003,-29.513546,evaluating
20.790491,3.488114,programme
7.2147965,4.0981374,compliance
31.703703,12.381496,professional
36.145782,-27.627476,carried
9.147268,-6.584507,commission
13.407141,-14.364676,appointed
-4.5777354,-59.479893,established
63.357704,6.3683825,list
10.799461,-12.372451,council
-32.423378,-60.988754,internationally
-5.1915402,-59.64102,recognized
17.689959,4.9213676,agency
15.355199,-36.264194,decision
26.835133,-38.685013,opinion
24.631226,-33.93293,based
1.6773458,0.9792438,procedure
14.100783,-22.5106,prepares
25.528355,-10.103177,delivers
16.424286,-35.572945,issues
9.775843,-8.623932,certificate
16.47332,-33.922604,basis
16.99075,-39.44454,positive
31.982935,-51.06377,prepared
7.6043143,-16.30365,foreign
27.528763,-39.575676,important
37.068077,-0.78432745,segment
36.593887,51.75684,regard
50.54816,-30.136898,working
-4.374625,-21.069172,conditions
58.17589,-24.213737,end
34.698208,-2.7668324,survey
24.057718,-21.930496,regarding
56.87573,-30.804512,least
54.235294,-29.467257,twice
58.714333,-39.96605,see
21.659729,61.932705,http
-9.831215,49.34385,www
20.848108,60.058132,wp
21.756428,3.1653824,content
22.972195,10.353964,uploads
35.415314,5.2175655,edition
27.544357,12.347138,pdf
17.652777,-25.827887,levels
-5.094481,-5.290995,surveys
16.858072,-31.584015,focus
33.203266,-45.544155,mostly
23.417234,-8.484185,teachers
50.99568,23.77532,performance
46.88605,-40.537582,rather
3.4586177,3.1483803,assessment
-0.88705873,-17.027464,involvement
9.09799,-40.481567,commitment
23.49272,-32.175247,learning
46.729717,23.401087,model
-36.87322,-11.939919,accordance
22.143679,41.82775,bologna
-3.110181,-9.429778,declaration
56.846462,-37.477356,though
-15.126063,11.20931,postgraduate
9.752422,6.5672383,specialist
-25.7598,-51.21695,deviate
-37.738552,-61.196766,acquired
-10.215486,-17.769848,completion
4.1620216,-49.728752,represents
25.846678,26.347359,legacy
14.636335,-15.410563,former
-21.400095,66.86997,yugoslavia
-15.107013,11.104811,undergraduate
53.731968,-31.399351,took
6.902673,-6.232784,minimum
42.128147,-20.468708,four
56.921677,-29.08919,years
20.261723,13.488284,bachelor
33.417465,-53.33214,often
-17.522938,-64.29013,perceived
-0.58898014,-32.94665,incomplete
56.62706,-24.703308,due
8.059978,-14.997268,majority
47.191315,-20.86421,decide
28.553436,-58.638508,continue
-11.897233,-17.85345,completing
49.579586,8.461067,small
49.877117,26.887726,master
4.9165797,-40.21547,existence
42.664684,-20.79723,two
-41.03486,-42.681023,characterized
-20.812157,28.625187,singularity
-42.530014,-4.661765,atypical
55.71718,-38.2779,even
-44.757042,5.5932426,evaluators
-5.383555,-8.994873,processes
-4.998234,4.4438033,universities
38.704075,-49.01854,therefore
36.16654,10.52726,recommended
-14.1712475,-50.874577,harmonize
-6.7734694,-37.180187,dominant
16.531973,-38.118645,presence
-3.2737253,-1.1572831,qualifications
3.6472414,-30.359882,preferred
12.086406,-5.980862,employers
56.300285,-40.82089,believe
25.269073,-9.313531,provides
-38.625786,-16.070637,insufficient
15.6747055,-39.01745,knowledge
28.116741,-39.352707,certain
15.457052,3.8501542,job
52.844307,-33.93845,found
-34.53245,0.5072448,indications
54.542496,-39.379383,would
32.802067,-49.75548,perhaps
61.02928,-24.055983,ready
56.461494,-39.38857,better
26.637903,-58.646427,accept
27.374063,37.14071,diploma
29.104391,-25.464344,completed
25.601446,-9.460844,provided
16.183203,-0.16433696,skills
16.070778,-33.073925,improved
53.58605,-35.09344,called
50.071903,10.283439,soft
-2.10845,-53.772232,whereas
52.388866,-41.215412,much
2.8069344,-30.576141,reserved
-3.0104861,-14.509423,dialogue
53.9694,-39.5889,might
40.14288,-6.560391,result
27.645063,-19.48756,preparing
9.61047,5.4980135,internship
12.879669,-5.922912,companies
31.370703,2.2076657,promotion
-43.90152,23.651524,extracurricular
57.877575,21.356243,part
57.618504,-23.150305,time
40.51472,11.217676,engagement
29.381645,-35.18705,persons
-30.707544,-60.87463,professionally
-5.9088335,-62.587105,employed
52.99975,-40.230373,either
-4.598687,-9.905412,purposes
-7.664431,4.494567,lecturers
-19.605793,5.8392353,consultations
9.50938,-17.493706,authorities
-9.974129,4.0083547,stakeholders
16.360058,-30.381319,preparation
-8.087016,-36.70289,evident
-57.259087,-35.008736,corresponds
58.819336,-20.895475,fair
-7.6022243,-54.352585,merely
-23.718025,51.237823,ects
31.014519,-0.22689858,credits
32.98024,-16.008007,cases
-3.9177334,1.0449923,internships
-26.515059,8.711913,structured
-8.26387,-59.74989,formally
-46.856857,-49.4762,assessed
29.215021,4.472913,access
31.298967,-52.35023,expected
-49.049225,-36.244923,furthermore
35.00068,50.105446,arrange
48.327927,-31.936052,without
27.398205,-51.87645,considering
46.39925,-46.310997,whether
28.06641,-9.020649,selected
15.045289,-33.98357,position
60.452007,-26.032469,last
57.54804,-27.38536,months
32.213127,-27.886091,performed
-40.576836,-57.511955,obliged
22.678509,-23.38685,issue
-32.993114,-31.127003,determining
-21.980127,-22.13786,considerable
11.167532,-34.262493,importance
28.887787,-47.537437,noted
-39.753494,10.358035,ranged
19.334421,-60.22709,rely
25.960512,-14.08747,visiting
-6.4361734,4.744134,professors
21.42425,-7.7418118,abroad
58.045193,-41.291355,make
33.27803,6.7388563,available
64.79409,-0.6336704,face
39.416798,1.2998359,sessions
-33.913975,30.228252,mails
-32.34289,-33.123405,relying
-2.6854753,-24.166817,causes
-13.847482,-16.819927,scheduling
34.891712,-8.958449,lectures
36.74782,-10.363626,exams
39.587646,-7.136167,subject
3.5217092,-1.9943883,availability
23.309994,-32.34212,lessons
51.075462,8.096178,short
50.95215,-45.287514,notice
18.912268,2.9794445,information
28.67511,-17.772282,scheduled
29.330376,-11.818216,announced
61.53855,-25.632679,week
56.42812,-26.967958,waiting
32.71329,-17.08507,several
58.229164,-26.599035,hours
58.44167,-40.545364,take
46.499996,40.916225,oral
-17.532032,2.2470317,examinations
-1.7881312,-49.78761,engaging
-5.1184406,0.8351061,assistants
53.466633,-16.484509,carry
14.293259,14.265641,mentoring
12.936342,-5.996215,employees
-1.0347205,-69.42501,entirely
25.32378,-51.446136,involved
-29.221504,-14.593593,workload
18.620205,1.1811038,courses
-29.203234,-54.227997,highlighted
44.286003,-42.213463,problem
11.739416,-41.30712,affects
-35.242027,-36.83796,thereby
14.77564,-42.193268,provide
46.38038,38.149395,total
-9.707576,-48.58325,sufficient
55.396854,24.220444,cover
37.070786,-24.903534,carries
10.38857,-59.420677,realises
31.97729,-21.093603,average
-18.406618,-17.24936,prescribed
-1.7297105,-7.184268,regulations
-18.61332,6.6333776,enrolment
6.2560344,-14.117007,policy
0.4198992,-15.184799,cooperation
-15.39594,21.706804,ministries
9.48876,0.3766783,employment
40.941734,4.4688516,office
28.272877,-43.80148,relevant
10.050368,-37.272907,existing
42.990887,33.083637,formal
34.64618,-5.4047437,primary
32.475056,-36.916824,weakness
-18.495642,-63.854168,largely
-20.697147,-35.290947,guided
7.468061,6.497685,staffing
45.799675,35.11089,material
5.719518,-44.10933,circumstances
11.027234,-1.1612504,environment
-51.554188,-36.664368,operates
-22.152842,-64.37187,sufficiently
64.72964,10.151765,account
4.1667624,-9.113803,unemployment
20.705967,-0.19118395,rate
21.51658,-21.10765,among
12.088667,-9.221897,graduates
48.575558,-39.772648,different
-38.472378,-10.142579,disciplines
57.965057,-40.61731,need
-0.17349754,-68.42283,highly
-6.0476832,-66.21717,educated
32.990776,-12.412247,results
-17.36493,-64.18801,inadequate
-0.09075554,-6.1094837,surplus
17.331825,81.011795,non
40.584618,-58.199345,productive
27.523817,-6.9574347,designed
-16.639822,-46.884937,regulate
31.463993,-39.880814,types
26.58694,-35.893303,future
22.428135,-34.984188,generations
58.183624,-24.164982,long
24.11695,-23.906342,term
15.620212,-9.972495,countries
-0.43490332,-29.528545,encounter
48.133995,37.853054,similar
60.737125,-36.08477,well
48.81185,-42.104424,means
52.80434,-34.798798,used
20.30209,-53.50824,prevent
0.02744813,-29.692598,phenomenon
-28.358524,-53.36444,vary
-31.708508,-29.6013,implementing
-52.100433,-13.9940195,restrictive
52.125748,-5.0074816,carrying
-46.53974,-32.341618,periodically
23.374226,63.959732,g
57.886234,-32.815044,every
19.135942,-55.08286,solve
-34.61023,28.83871,analyses
30.078106,-28.618961,shown
12.951699,-31.276337,crucial
-6.4235115,-18.490372,factors
41.54526,-39.450993,young
49.2189,-40.120937,people
58.81225,-20.922148,course
21.132383,-49.66472,choosing
27.882053,-6.1021485,include
65.20306,-23.677458,graduation
14.842896,-34.893764,interest
47.81641,37.681717,particular
36.703053,-46.200966,taught
10.398466,0.953769,financial
-24.270697,-5.40095,capabilities
33.078815,8.806019,selection
-5.2893796,-53.490242,greatly
-13.784881,-62.222622,influenced
62.556736,-33.441055,family
62.314667,-33.428284,friends
42.876774,4.3172436,view
27.937532,-45.819256,acceptable
44.99494,1.95931,level
33.11716,-49.93231,although
33.888958,-20.612818,estimated
0.70074004,-68.92695,slightly
-17.861565,-25.816065,weaker
33.726364,-43.9823,compared
-29.696995,-61.09944,primarily
22.856821,-32.59134,experience
56.34549,-10.458996,outside
33.607384,-52.360664,easier
32.820816,-56.64878,faster
60.54891,-16.06799,real
-15.210987,-46.19598,acquire
-10.379348,-51.17886,possess
11.388308,-33.70564,communication
8.816105,-40.50722,confidence
47.39105,-20.746264,resolve
-13.583853,-32.99579,conflicts
33.976517,-54.588078,easily
6.1857257,-30.857159,teamwork
0.7487918,-38.199707,abilities
21.81837,-43.983887,opinions
48.101116,-37.3615,worse
56.05354,-29.375862,ago
32.968952,-45.62656,mainly
-31.262026,-52.59839,divided
55.341927,19.09344,perform
-6.706117,-19.54821,tasks
13.775743,4.554655,services
10.468156,-16.200253,administration
12.897489,1.4556285,industry
66.36058,-5.6379004,place
42.40844,-35.668888,greatest
47.94603,-43.756054,trust
-32.45263,-31.149666,recognizing
0.10038831,1.2264754,acquisition
42.6683,-17.834248,fourth
40.030563,-17.022232,consecutive
37.23577,-3.4943447,training
16.391848,70.944565,main
49.42865,-42.935028,reason
36.369705,-0.19789773,launching
60.880444,7.33871,support
9.826373,-39.874184,lack
40.735985,-20.308468,nine
65.34473,-22.875322,month
-43.110764,9.796602,competences
29.618324,4.2344546,connect
25.066477,-54.944458,aim
46.45816,-30.15119,finding
24.411278,3.8853247,users
21.64002,-12.00775,receive
2.7572653,-4.2052565,compensation
-49.174435,-55.34065,amounting
-10.207627,83.113174,net
6.8064795,-4.2475653,salary
31.484262,-15.368218,previous
8.536571,2.9467626,analysis
7.7345963,19.072773,supply
13.894101,-23.889788,demand
56.508286,-21.327705,period
-29.167456,-54.37148,revealing
-24.603811,35.11758,nominal
10.986014,-37.120686,concerning
54.85984,-30.365456,almost
-35.216976,27.708134,professions
14.233598,-41.95241,require
43.40682,5.9762354,case
43.31255,40.89545,labor
49.555813,-12.753739,field
67.36305,-22.177773,february
-34.99054,27.947426,occupations
-14.455548,17.74052,mining
0.88419414,6.821128,technicians
30.96644,16.179827,electronics
30.465862,32.18706,land
-26.303064,24.324394,surveyors
45.94225,35.612633,natural
5.2150555,7.7006035,sciences
-11.913046,5.478608,veterinarians
-12.534069,6.538306,pharmacists
56.611305,-31.004698,yet
4.198809,-43.251076,differences
-6.606978,-47.58243,significantly
18.694944,-26.026337,lower
37.701836,1.3028735,recording
32.762066,28.26091,largest
7.324278,8.272314,occupational
15.746265,-12.718603,groups
11.929195,15.906544,preschool
4.896781,6.466363,humanities
-6.5669603,1.5600146,economists
15.556822,-2.8622134,managers
-9.505019,6.5397377,organizers
9.305774,-14.695019,lawyers
32.364754,-28.117619,recorded
62.66118,5.7978005,new
-15.263944,3.7777271,entrants
29.938034,1.4584092,register
31.949057,-20.92795,highest
16.272928,-40.800663,greater
8.962931,4.568111,accounting
-51.6344,-11.445991,favourable
-6.2291884,-34.337727,relative
26.209076,2.9705584,accounts
59.97939,25.420189,record
-48.139393,-52.064785,respectively
46.399147,-39.441,less
15.588052,-19.365984,reported
4.1965165,-9.111176,deficit
15.465554,-9.665409,areas
-51.216595,-50.767796,considerably
8.617529,3.3454742,technical
-27.902657,-0.7802106,technological
-3.4096503,-11.8338785,profession
31.39842,15.550077,electronic
26.82651,-33.574043,related
-15.4809675,15.668216,telecommunications
1.1770641,-20.5587,increase
-4.7222695,-52.643383,achieved
57.44184,-29.459852,past
56.855644,-30.597792,times
0.9900463,-20.539982,increased
16.161606,2.215323,production
11.16769,-8.78288,registered
-9.260863,-43.186996,consequence
58.942997,-28.671736,school
-24.033625,-41.439636,enrolled
67.18153,-22.006035,march
41.17103,8.567796,computer
12.691833,3.7478783,technology
10.83716,3.6350956,medical
13.966682,10.401058,hospitality
19.927017,-18.702534,defence
17.235723,-3.9913445,safety
12.578537,-25.511587,protection
5.3918433,19.189528,capacity
-33.039154,-27.929596,conducting
14.045518,-35.17675,significant
62.384926,7.364016,order
53.46726,-20.967865,reach
11.374667,-23.027271,immediate
41.854816,4.2114906,building
34.104885,8.254992,limited
48.292187,9.113924,basic
-2.673538,-29.141651,focuses
13.431846,-41.401417,necessary
-21.416775,-44.641987,allocate
7.6280384,-8.882068,funds
14.358204,-34.9209,potential
6.7359967,-37.716766,excellence
38.135597,-39.895298,considered
14.526859,-44.569252,build
13.56449,-36.800385,maintain
10.122573,2.397933,infrastructure
-17.501871,18.863733,laboratories
16.89096,10.689893,libraries
43.15984,26.351746,journals
9.627533,-55.372917,entitled
2.661389,21.118343,scope
39.11334,-47.36097,relate
30.258572,7.4841614,initial
28.791693,2.2730272,publish
23.99291,2.7916315,articles
20.571508,3.740883,journal
-5.0891895,51.88465,sci
25.832626,-59.17207,defend
36.633152,-6.7588816,thesis
63.178894,-28.329378,good
54.42482,-37.24685,makes
45.203587,37.548878,fundamental
-59.49444,8.794597,capacities
13.352598,-40.962997,requires
14.868795,-31.63695,critical
45.81684,41.954643,mass
9.94492,-25.108347,researchers
6.0774846,44.20769,inclusive
11.89518,-11.860876,candidates
21.991806,-16.029165,fellow
13.258449,-1.5019717,professionals
44.7349,0.71147287,challenge
29.702028,-51.49712,given
34.458637,-48.782856,quite
43.54081,0.3969106,rare
-35.604053,14.382981,phds
56.576202,-25.471224,close
65.451324,12.9629135,link
42.72813,40.204594,general
45.612415,1.5916723,complete
2.204921,-41.68506,overcoming
27.799883,-5.18955,shared
8.712396,26.86727,element
48.63377,-39.723698,many
23.303856,-8.409586,schools
-31.516464,-29.977598,ensuring
5.5367837,13.83325,mobility
-34.82769,-30.604212,facilitating
46.922462,-46.654575,able
-14.160498,-46.929676,extend
17.322968,-42.28498,experiences
-34.096058,-29.777063,adapting
50.861073,-37.731384,seems
56.27039,-21.353933,practice
17.877031,8.445483,publishing
63.253105,4.7821355,present
22.943268,-11.106312,required
29.194525,-0.09733928,confirmation
27.232779,36.97138,phd
-8.279421,-36.473587,seriousness
-5.7199683,-37.628418,originality
6.865001,-37.89532,discipline
19.825191,-13.331702,serving
61.105297,-15.206229,play
16.423283,-64.14299,generally
32.713314,-36.85166,faced
25.582905,-50.47243,responsible
52.523613,22.041586,generation
39.527775,38.19985,regional
11.828895,-45.36793,developing
41.568348,-12.223484,transfer
14.311119,-10.450497,population
-28.743584,-5.9727364,displacement
4.534753,-34.824158,lifelong
-58.890476,-7.216097,underdeveloped
15.965658,-38.82768,understanding
39.449814,9.649348,concept
-10.407165,-41.664738,inconsistent
3.999799,-0.17191865,strategies
53.867714,-28.349983,missing
-1.0991071,-56.969406,nevertheless
29.09716,-25.489605,successfully
23.35632,-13.83642,participate
41.983032,40.08515,civil
-9.110632,10.022734,gatherings
43.97916,40.531506,debates
22.123339,-26.485168,worthy
18.866282,-36.87276,praise
37.15739,36.440403,campus
11.193242,8.855899,facilities
28.591995,-28.475494,throughout
34.181263,27.314676,country
8.736064,-54.158344,threatened
48.614857,-41.058884,especially
34.680866,34.73523,north
-40.25599,-58.4167,construed
1.9088081,-21.241814,risk
-7.0524898,-54.769524,expressed
44.00013,-47.95726,fear
6.131893,15.595666,units
19.231985,16.817806,forthcoming
4.7228746,-56.627586,privately
5.77957,-55.57553,owned
56.791725,-1.8991432,low
21.66825,0.006317266,offers
9.204322,13.514487,equipment
-16.687017,7.1453395,accredited
-3.2189379,-9.11461,provision
-21.309246,-40.528133,generate
3.8755062,-2.296686,additional
6.0671163,-5.5684023,income
-42.162483,-7.2138543,faculties
54.40459,-39.407715,could
-18.673208,-46.910236,compensate
8.234111,6.5144744,consultancy
18.727795,-33.163704,useful
10.350579,-46.731186,establishing
44.846497,20.873304,bridges
27.49956,-29.750395,towards
27.23454,-52.094902,consider
-28.068386,-1.2234542,comparative
-27.104683,-38.502914,advantages
30.95665,-57.532967,directly
54.336452,3.7261071,spin
-18.629934,-64.60601,increasingly
38.177525,-39.96086,becoming
13.201827,-38.28447,priority
-4.630537,-13.119148,establishment
-41.554047,30.347342,manifestation
-52.57735,-12.485574,broader
61.47697,15.711825,trend
21.732409,-26.09798,recognition
24.917383,3.5445518,links
-19.199163,-49.65219,enable
13.555022,-43.467865,improve
61.587532,8.97275,promote
-26.011335,-20.059721,demonstrates
48.259296,3.2395968,clear
4.0297856,-43.225403,limitations
-27.475069,10.8227625,combines
2.3949082,18.603588,elements
36.994076,52.689083,direct
43.817257,-32.442024,indirect
-3.9462576,-47.017178,defined
25.76926,-5.073138,eligible
-3.9078043,0.97656864,scholarships
6.2294555,-2.8862453,loans
18.649046,2.2285194,application
-5.4609165,-8.957434,effectiveness
6.9435453,-0.42061985,efficiency
8.394221,0.35248587,equity
-2.4808624,-1.5349847,incentive
19.27186,-9.9605665,delivering
25.465843,-46.52692,fails
7.9074726,-9.008495,fund
-15.138905,-11.587966,portion
-12.913545,-4.76652,allocated
-0.20181525,-63.678123,determined
25.002903,2.22317,trends
55.69017,-28.215378,officially
29.911186,-40.38428,amount
26.275541,-9.409849,received
-2.8919418,-45.74491,reflects
54.60176,-12.930726,standing
4.5608363,-54.803516,transferred
-32.520004,-56.527515,traditionally
5.4705925,-6.93087,costs
-3.4179227,-3.2348099,salaries
-31.726664,-44.719116,loosely
10.238439,-27.54813,associated
43.93322,9.365855,standard
9.517412,0.6756686,investment
7.3842506,-6.7824755,budget
5.7199187,-6.8136697,cost
-31.189661,-32.556053,educating
28.929373,15.468554,domain
33.295956,7.672645,package
-40.51701,9.208955,comprising
64.16567,-29.808235,best
-29.210106,-18.760477,awarding
4.542058,-54.2933,upgraded
47.399002,-44.282776,regardless
60.05414,15.673675,fact
40.601814,-36.264973,others
37.619205,-6.187243,tuition
4.9731736,-4.1075425,fees
16.784798,3.8405995,expert
56.11722,-17.793343,prepare
27.036743,-41.080822,possible
38.821426,13.760933,models
32.319656,38.568413,state
-4.8947077,-9.5340395,functions
-30.292473,1.7955002,subsidised
23.766903,24.452833,collective
8.149577,-5.1506677,agreement
24.048565,-22.217155,according
54.523125,-36.56489,made
-7.8282113,-54.259754,ultimately
21.956575,-43.393642,negative
22.553238,1.9068173,addition
26.78373,-57.846176,allow
18.023302,-9.596541,investing
57.859013,-38.581116,going
10.554114,9.3425665,maintenance
11.897749,-45.463646,creating
31.604563,25.714172,modern
-44.843548,1.927615,harmonization
-32.589226,-58.52289,formulated
14.49496,-44.5438,create
60.71153,14.525453,single
-21.719042,-37.501385,stimulates
-10.172826,-27.707014,balanced
21.516302,-0.029744286,exchange
2.5835395,37.375336,comparable
5.7523756,32.331284,compatible
-47.913834,-8.746307,coherent
12.071117,4.02121,systems
29.11336,-12.471854,confirmed
43.669834,-13.83871,score
-9.5543995,-53.47988,calculated
-15.502492,0.5709651,scorecard
2.7731452,20.633036,indicator
27.995817,12.275442,maps
-42.32922,-46.01863,positioned
32.7029,32.57927,region
32.43338,-47.2532,sake
27.719501,9.030365,comparison
22.966578,41.99776,austria
24.89721,42.58317,italy
24.96305,41.62429,germany
35.729954,46.82742,france
23.521418,43.623257,poland
-35.242085,-21.825283,adopting
12.888048,-28.429594,structure
27.94184,-4.3551383,introducing
-15.260503,-13.440947,supplement
21.052479,-0.045495562,credit
10.709413,-46.27643,improving
-6.402544,-18.583109,outcomes
13.935782,-1.702647,partners
-35.778465,-58.676033,concluded
-2.6170723,41.706448,bilateral
-35.86669,-16.002478,agreements
29.614723,-52.080658,offered
7.994267,-14.599164,governments
19.230738,-28.215752,despite
33.774193,-45.309387,beyond
-2.715227,9.342682,borders
-11.228497,-13.501353,peers
38.031147,-9.95964,studying
-10.022435,-3.5236108,prestigious
-2.9903522,43.295555,ministerial
29.233826,28.237995,conference
-11.897214,74.715294,berlin
68.15417,-21.984201,september
38.610588,-38.99904,became
60.64595,10.963723,member
36.1026,34.77737,london
22.513794,-1.6845398,membership
30.380836,3.246446,website
64.29978,14.585052,info
13.354047,-32.41615,vision
-45.558228,-56.10026,strives
27.496176,-29.72778,toward
-5.5165377,-59.51672,recognised
-18.12789,-35.662975,observing
7.2593303,-36.45236,principle
27.305262,66.600464,p
-36.586666,-22.524195,reforming
13.157841,-23.500023,aims
7.837231,-45.71784,achieve
-0.8015685,-12.147279,activism
1.5824546,-37.63807,creativity
-1.7261845,-55.6616,altogether
-19.870401,-34.884228,foundations
-60.67154,-15.181367,precondition
2.6989202,-18.841688,economy
57.862022,-32.752907,whole
10.903235,-40.425476,responsibility
5.599948,-12.915146,reforms
-31.22782,-2.202257,mechanisms
-46.63425,-24.127735,harmonising
29.165625,-19.719227,plans
-22.411016,-34.821007,reflected
-21.464445,9.984274,employability
5.0766077,-7.2292247,reduced
60.104492,-25.763391,first
-16.18577,4.89175,modification
6.488819,-13.164052,reform
31.69076,-21.130152,fastest
45.446144,3.0329218,path
-1.1489619,-9.878043,participation
-3.371054,-62.1031,organized
-3.5524707,23.911507,cycles
-3.4937599,-62.35407,organised
-4.643102,-40.254826,manner
22.902304,-15.740763,represent
7.4063044,-30.434322,exception
24.279926,-35.834488,unknown
-2.2059047,-24.19883,caused
32.92354,-13.141603,coverage
6.820818,3.698327,structural
12.332961,-34.193825,approach
-32.8186,-31.18538,succeeding
