x,y,z,label
19.988194,4.6100883,-2.4772835,order
18.568996,-2.7706878,0.35465413,pre
22.461817,6.940443,4.4288793,labour
13.153333,6.4050317,-3.295385,term
11.877825,5.6681776,-6.6275043,action
16.721426,-0.58900225,1.415679,access
23.72767,4.961747,1.1271292,outcomes
20.616034,-0.60556436,0.082323834,academic
15.4473505,3.8042426,-4.871669,performance
14.167833,4.659007,-4.7889886,period
13.132844,5.533324,-4.723316,objective
18.570553,-2.7730255,0.44151992,primary
14.211533,6.10501,-2.5599759,key
22.80833,1.497856,-1.5782402,non
22.08097,6.0568295,0.4782862,employment
22.3056,2.0752943,-1.4425781,expected
16.819021,-0.45784208,1.5664569,provision
12.823872,3.7936506,-3.4828691,curriculum
20.99299,-0.30786192,0.37754968,studies
14.854879,1.589151,-4.4866667,service
14.904914,2.3536472,-4.3168674,developed
23.079693,1.3645368,-1.6473042,per
18.707718,4.7097006,-4.529439,assessment
14.809665,2.1102803,-5.308688,standards
15.980396,1.1660236,-2.4174316,institution
15.052125,6.6636643,-1.9817797,regional
12.158315,3.9363503,-5.815653,ministry
15.647493,3.3016014,-5.5952764,external
21.755709,2.2285123,1.0896395,may
13.876537,2.6836867,-6.0821323,assurance
15.23823,3.0318372,-1.8089734,cooperation
22.043236,6.857741,2.688232,environment
23.037436,4.184832,1.7233144,conditions
21.603693,3.1379998,0.9532466,content
19.097614,-1.6315491,-0.3130259,programs
22.065815,7.2436757,3.4999418,economy
18.200886,3.236558,-5.3768044,improving
22.783163,4.935666,2.2188914,opportunities
12.208104,3.7092965,-5.5789037,science
21.814556,4.3590894,1.2681444,make
23.100538,5.627147,2.5139008,language
21.710896,4.7299953,1.6833595,various
21.849106,1.9591384,-1.9508857,current
21.470808,4.861275,0.706804,etc
18.867317,3.8864565,-3.061615,practice
21.399237,4.318407,-1.1020358,data
23.186651,5.1619463,1.2083448,experience
15.066899,2.2507071,-5.2332187,improvement
21.804743,4.0825515,1.9250275,better
17.41246,2.855094,-1.0636814,community
22.006811,4.925644,2.7410173,working
20.80252,7.579621,2.976158,future
22.311625,2.8657603,0.5172694,subjects
12.307301,5.6828723,-2.7828183,sustainable
20.80162,7.545621,2.6123755,world
16.983252,6.131328,-0.22232941,making
17.977104,2.7562675,-1.7262212,sectors
13.924797,5.016089,-4.5598164,program
16.423315,4.602231,-0.26015708,focus
20.436693,3.2114396,1.1167437,different
19.806412,4.1555886,-1.4160168,role
22.206367,6.6752577,2.5084898,human
20.099989,4.5547075,3.011681,changes
13.088099,5.5183616,-3.7307925,v
14.076942,4.965768,-3.498042,set
22.27232,3.1183276,0.59837544,forms
19.46552,3.447492,-2.1117246,requirements
21.985395,-0.15487355,0.14903466,applied
20.084715,4.3116727,1.9338651,participation
22.01813,-0.096913494,0.19296119,sciences
19.042376,-1.4583559,-0.30862916,technical
21.482319,4.4703536,-0.3252926,foreign
21.454367,2.7682161,3.4603548,increasing
18.75846,3.9636085,-2.9135904,good
22.555239,4.334196,0.7990396,financial
19.265057,0.9068297,-0.5071062,provided
22.390457,3.5512767,1.2128437,available
18.83209,3.863273,-2.96388,results
23.420616,5.873371,2.0571272,communication
12.809641,5.5074964,-1.416608,planning
12.594822,5.9771795,-4.857584,report
20.519108,3.3305123,0.2848243,possible
20.840534,3.323067,0.25252074,range
13.348913,5.520738,-4.723486,indicators
11.813661,4.820983,-0.6839911,eu
22.010208,3.4725444,3.7807765,groups
14.487334,4.702568,-3.1139057,following
14.812087,2.3182063,-4.917179,accreditation
12.918296,7.526587,4.2892904,long
19.225315,3.2016263,-1.3807155,place
13.345387,5.535922,-3.5183403,progress
21.899483,3.791234,1.0002966,appropriate
18.499819,6.519533,1.2506838,self
19.80427,6.5814624,3.9531288,take
19.404484,2.9508069,2.2720351,model
20.957373,5.399458,-0.25512913,towards
19.885048,6.4012966,0.4000948,technology
15.041746,3.2148032,-4.536436,institutional
22.046263,6.011444,2.3201435,personal
12.304658,5.5842485,-3.735342,council
20.383623,3.7618034,0.29544848,therefore
19.896744,3.9559433,-1.0852008,related
17.33858,-1.0783917,0.19636588,early
16.090689,5.936644,-1.7625636,activity
14.255893,6.8759856,-4.993946,q
16.985432,-0.1460221,1.6857101,providing
23.790754,5.026838,1.4220473,methods
20.404825,5.201266,-1.295346,group
21.96793,7.2117357,3.171962,cultural
15.511911,3.3057826,-4.1596546,systems
21.104414,-0.044927955,3.2366645,rate
14.205209,6.7642956,-4.936536,des
19.741713,1.2808152,1.3481326,among
12.40388,5.7807775,-4.484739,actions
22.293064,2.9287353,0.69440484,form
23.000456,1.4426054,-1.6822248,expenditure
21.486643,5.177537,-0.4635179,change
14.908646,4.2815447,-3.3686907,review
20.823524,-0.7340607,-0.0711369,master
19.977476,-0.04874959,0.49771363,courses
18.428469,6.141866,1.9468613,scientific
15.59026,6.1520348,-0.99713475,capacity
14.467427,1.7170595,-3.9940124,qualifications
19.41031,5.193181,0.66261375,create
19.15316,1.873554,-2.1851585,budget
22.623837,5.530468,4.4022813,young
21.784256,1.7426406,-1.9200747,total
17.160845,4.046087,6.9866557,physical
14.240814,1.8141292,-3.1083138,reform
20.560574,4.2708497,-0.19674659,made
15.393719,3.6190557,-4.3039217,monitoring
21.379925,2.0266316,-1.2997787,first
20.168022,3.9142427,2.9495475,significant
24.025333,5.02236,1.1430894,lifelong
21.985277,4.4800715,-1.0871093,using
14.9471855,5.755279,-1.8240726,principles
15.264676,1.6709621,-3.4885173,act
16.349995,6.1974955,2.6473494,impact
19.892538,-0.11314336,0.71115327,graduates
15.5745535,2.062811,-0.13115217,across
19.764727,1.2653441,2.5412896,increased
19.566431,7.0701637,-1.1365399,g
19.759624,4.4846644,-2.3331788,processes
21.084616,2.5315492,3.5041606,population
19.224249,3.348715,-1.5761782,existing
18.523077,2.1826704,0.02775152,however
11.391923,3.486839,5.820079,administration
17.507227,2.9176352,1.9974892,particular
20.366852,2.8471713,0.43661594,employers
20.032427,4.6698008,-2.1924155,effective
13.249192,6.298703,-1.4405472,decision
15.073567,4.893791,3.6655524,top
16.847622,4.743603,0.62635475,approach
14.144683,5.0019207,-3.2077127,plans
15.485913,2.844128,-2.9120808,established
17.267962,6.768377,-0.6751808,business
16.71981,5.454297,2.2639358,countries
18.735823,3.6368024,0.8845031,infrastructure
18.29869,5.3291445,-1.9499055,c
16.359232,3.5706134,-0.0032975858,include
19.081223,2.028494,-2.0757504,funds
19.294,4.833929,2.4992073,terms
14.822535,1.0321201,-1.0669786,private
11.47749,4.020965,0.39811218,priority
17.399422,5.6473737,-2.2305968,p
18.841047,3.1394348,-1.5846165,according
20.625881,3.173557,1.8789384,greater
21.862267,5.158652,2.0775592,problems
22.020004,4.434148,4.888729,learners
20.566706,7.470942,2.94664,growth
20.94299,2.8125136,1.9553416,practical
15.126861,1.5374646,-2.9258897,financing
15.23294,3.1397245,-1.8496147,culture
21.200493,2.3734117,-1.3538449,two
15.732453,6.124943,0.66665375,cross
14.502064,6.113682,-1.7563678,policies
12.26566,5.564457,-2.7070336,goals
17.005028,6.3094997,-0.7910267,central
20.524448,6.6055856,3.67791,potential
17.39459,1.4353312,0.1920358,structure
20.86569,-0.21076785,0.40647653,doctoral
18.501823,4.9213915,-0.4579945,used
17.685904,6.5023932,-0.74150205,country
15.111884,3.5795672,-3.2089348,project
18.8952,5.3466477,1.0773844,creating
13.952269,1.9933096,-2.960456,introduction
22.079489,4.666845,0.79769427,tools
15.793634,6.4604144,0.58708215,issues
12.409443,5.8618393,-4.7592306,goal
11.958725,5.819142,-6.438064,page
15.175466,2.8036122,-4.468663,mechanisms
16.387098,5.8910146,0.8852339,responsibility
12.712035,7.815642,7.052544,r
17.893847,5.377449,1.3743765,importance
14.979247,3.4818034,1.2175143,projects
21.827904,1.9472283,1.3841716,full
12.81427,3.107187,-1.0941724,internal
21.648352,5.604358,-0.312335,demand
16.00791,3.744178,1.2579207,strengthening
18.359444,3.7923782,0.74545836,integration
12.942465,5.6881194,-4.4881625,strategies
20.39151,2.607322,2.046655,competencies
21.239988,1.8782271,4.233023,parents
15.482341,3.0052185,-3.5415998,operation
12.221012,5.090313,-2.2132075,implement
14.629942,3.714877,-4.660511,agency
19.72946,6.1534867,0.5278488,ict
16.155243,4.18227,-0.2858774,strengthen
21.063675,5.409539,0.0018396983,active
11.965438,5.266776,-1.8876346,priorities
20.859772,-0.6069609,0.071032725,bachelor
18.516848,4.631215,-2.0115438,b
15.672475,7.0159883,-0.78952307,global
8.266424,1.6428385,5.9929757,curricular
18.41839,1.8288128,-0.049002055,many
15.400433,3.789932,-2.7136989,co
14.903508,5.6637683,-1.8241025,legal
16.443052,1.2324711,3.6110742,fields
18.97596,4.9725437,3.064344,success
21.32315,1.7977393,4.178233,age
16.571316,0.9401466,3.8604975,mobility
13.500234,2.4558113,2.011934,promote
16.549065,-0.5707555,-0.76373035,continuous
22.150736,4.2416615,3.4455187,family
18.829966,2.5965393,0.08649596,centres
16.962973,6.215171,7.1272774,natural
17.444656,3.2159388,-1.7295754,line
20.515764,4.955515,0.94675916,competences
18.553648,3.4006004,-1.8812038,transfer
15.706315,2.820958,-3.1299503,ii
21.330204,4.914697,-1.5373696,moes
13.422703,4.0094123,-0.71407926,governance
12.924852,3.0523076,3.813178,best
18.08863,4.9547977,0.2983108,supporting
14.981503,3.9134278,-4.134922,accordance
18.1057,-1.6894102,0.27459005,lower
16.555687,-0.10177203,-1.4076838,cycle
16.585897,-0.73748565,-0.8211207,adult
13.01667,5.1111755,-0.21227682,see
14.260152,5.4152393,-0.99816424,context
21.843147,2.3174472,-1.9271704,million
21.858463,2.170599,-1.8939714,average
19.226522,5.06456,3.0009131,nature
16.938848,3.5702677,1.5488669,continue
12.296321,5.6343317,0.9183351,stakeholders
19.996212,4.5392785,1.9430872,means
18.052397,-0.72667944,0.23447084,second
20.168814,3.9435785,5.04941,care
20.779562,3.1716855,-0.07374687,thus
20.184095,4.0347857,1.6196374,way
15.672139,3.4299672,-2.7703507,implemented
18.29818,4.0732746,-2.5121458,efficiency
17.838297,1.7792578,0.07963837,profile
14.978192,2.98579,-4.5876985,guidelines
13.659237,4.896157,2.4661038,achieve
19.796156,4.2356496,2.4061542,given
20.109003,3.0888207,1.3467429,career
17.676523,6.1529403,3.9065907,identify
21.844526,4.5954494,-0.8892522,organisations
18.36022,4.280658,0.7427528,aim
13.579537,4.635194,0.014546377,bodies
16.118189,5.3608074,-0.17142816,contribute
13.858182,2.6329439,1.1076916,ensuring
14.950136,2.9476087,0.29163638,hei
19.28501,0.8544361,-0.34770274,offer
17.408653,4.3390074,2.0816271,course
14.44217,4.2174144,-3.1063955,medium
15.501922,4.7105875,5.192274,regions
21.42773,7.026767,3.1023192,changing
19.630993,5.0259547,3.1993985,matter
18.512089,4.1662073,1.1639183,meet
4.6159563,-3.1035352,8.631626,profiling
20.603777,3.0412378,0.7797239,especially
11.353468,-1.2760351,6.648326,providers
15.068028,7.0717816,6.0885277,account
15.939524,4.927282,-2.0316474,delivery
19.000782,1.2914596,3.2578313,currently
19.540754,1.2005419,2.729868,low
22.229265,3.9851573,1.2723061,equipment
22.066298,5.2562175,2.2986355,situations
18.482822,5.182137,0.90010583,building
18.58215,3.5796912,-2.4466467,heis
18.850498,3.102556,-1.3779303,end
18.088747,2.663351,1.6677173,improved
12.302415,3.3328173,3.1484797,agreements
16.147827,5.1859274,1.3721938,analysis
12.906547,2.4620292,4.9431186,stage
15.284798,3.7634833,-2.863825,legislation
12.807843,5.11597,1.2604153,irish
18.589172,4.9397182,2.917636,involvement
20.642149,3.4531007,1.9900129,able
15.501896,2.1470854,0.036209047,iii
15.980821,2.5084362,5.681605,example
17.932903,5.3478904,2.998869,companies
16.71415,1.4840447,1.1779383,oriented
17.049799,0.15995245,-0.033007797,network
15.54342,6.3074975,0.8287518,initiatives
14.244562,1.8597775,-2.8570926,agencies
15.110654,4.6736484,4.166941,administrative
17.932222,0.690584,-0.15047528,three
15.481845,3.7660124,-2.3851197,committee
16.15763,5.3179903,5.3499417,help
22.867155,1.5403309,-1.6367064,personnel
14.044402,5.275766,-2.755604,www
15.899035,4.4226446,-0.20447451,creation
18.296062,4.2584705,-2.7144437,criteria
20.213943,4.7667394,2.6166718,simple
21.796606,3.390326,1.1417402,material
12.05856,5.888595,-6.1530395,layout
12.609482,4.7863536,-0.7692326,hea
17.041428,5.2779293,0.72360945,addition
19.12912,5.5967827,3.7192504,ability
19.250595,3.5236952,1.981277,would
12.176998,3.8454816,-5.6346703,moldova
21.303154,3.268641,0.90884393,pedagogical
16.189083,1.0881108,0.09108329,competence
15.930312,3.2379286,0.037308462,involved
17.970095,5.9561996,-0.22452214,resource
15.501578,5.230883,-3.798843,ongoing
19.087461,5.6489387,1.7348953,efficient
18.36884,4.2252645,-2.627716,procedures
16.35463,1.6489288,2.4319856,case
18.97936,5.1539364,4.2078614,participate
13.646811,5.3158917,-2.3904765,http
12.011917,5.349374,-2.2738504,implementing
16.784761,3.1485496,0.08859526,organisation
11.516377,6.015502,5.417625,common
12.038123,4.674279,1.0244739,europe
12.23152,5.5145946,-1.5905124,documents
19.858067,4.026822,-0.53289485,cost
20.847868,2.6112542,3.2554126,small
17.805248,2.5004854,4.5022326,certain
14.439422,5.623046,7.594919,rules
16.694323,-0.6699855,-0.75994486,initial
18.463375,4.643575,2.8606696,open
17.542316,5.4842105,3.1054356,netherlands
13.23191,4.5029893,0.30991855,main
12.220827,5.7486677,1.696668,taken
19.458223,6.597532,4.047307,challenges
17.75478,3.5595114,-1.6133652,establishment
13.507295,4.8283978,1.6878685,together
14.971521,2.3381333,-2.977284,law
8.727022,4.4203653,2.94426,agenda
15.660801,3.1671684,-3.3872058,establish
15.911766,5.9715695,6.776891,representatives
12.302302,6.0005236,-5.5532236,final
10.627227,5.9733486,7.197263,citizens
16.835175,4.653182,-0.7375521,already
18.44526,5.4244184,3.4279888,examples
16.521067,1.126877,3.7445023,formal
14.771477,2.5330813,1.1615837,carried
16.105892,5.2795863,7.8018155,apply
15.0274725,5.058654,4.098448,relation
13.16691,7.224172,3.6414285,values
17.237236,4.9535375,5.2904816,enable
19.923374,3.7781875,2.4016016,types
9.7875185,5.2612505,1.2269106,enterprise
16.178434,3.7011032,1.0603153,view
16.437578,1.0048403,0.09469575,curricula
17.176205,2.2431161,4.0450797,guidance
16.186653,3.6837127,4.0941477,particularly
17.597946,5.3117733,3.5722878,situation
19.329927,1.2806475,4.085689,proportion
14.506204,1.8323182,8.899576,large
16.512524,-0.8482188,-0.9150055,continuing
17.216667,4.951025,1.548487,required
19.568516,6.7686925,3.969044,protection
16.8007,5.9932566,6.7687974,understanding
12.27303,4.8680706,5.001256,investment
16.614697,5.7570844,4.328969,target
12.786226,5.7385755,-1.4523823,document
10.789967,5.1394286,6.520027,collaboration
13.340818,2.2593386,4.5180078,integrated
23.694355,5.9521117,2.8116007,technologies
18.750181,3.7824917,-2.9141614,recognition
15.092162,6.042026,7.208691,relationships
12.620755,5.0968924,-1.2062024,recommendations
18.560162,1.0224519,-0.28608716,pro
16.01948,5.8805547,1.8511335,perspective
17.94029,-0.86292934,0.13184965,post
15.065964,1.6503992,-3.1308434,authorities
19.073158,1.8760606,-2.1865249,table
16.920345,5.1692643,4.882444,value
16.638386,0.39704353,-0.13184321,qualification
17.632692,6.276942,-0.13207743,present
17.209515,5.271337,-0.60714173,result
12.697205,6.9190884,2.8960307,trends
18.861017,1.7146006,3.1560776,share
15.459642,6.103193,1.7896332,experts
17.660572,5.142577,5.321175,others
13.118489,5.6293197,4.115607,municipalities
17.137688,1.1127106,2.3048484,flexible
12.391627,3.3208315,3.141442,standard
16.22075,5.697857,1.4017212,clear
14.399384,5.1998806,7.970934,become
13.206841,5.1315103,2.6284726,achieved
15.178729,5.971562,7.6384363,members
20.62103,6.354073,3.6811612,job
14.563811,5.535022,-1.3334852,civil
10.192644,6.014029,3.8873136,deliver
4.845198,-2.2937315,10.425879,landscape
15.888577,5.821838,6.865981,sources
21.990385,3.7267568,4.010583,families
18.013014,5.8589163,-0.6498993,source
19.106125,5.365047,1.5391512,application
9.670012,5.1052704,1.2098498,office
12.482199,3.3534982,10.696844,sufficient
17.66757,5.383119,-0.16595882,functions
15.788804,2.1638224,0.06705865,iv
20.369286,4.530406,2.9992635,learn
19.065947,0.41113743,3.3040884,enrolment
16.298576,5.8301105,0.0013301169,expert
11.443842,4.421017,1.1296822,union
14.3852,4.5251584,7.7153764,needed
13.332015,2.5197275,2.3020275,concept
11.414306,6.461045,4.1913266,lead
14.66173,5.3074183,1.2542124,short
13.039139,2.6637144,4.6728845,preparation
8.990614,4.9747906,9.544127,partners
15.837831,2.9459689,2.9392462,promoting
6.859488,3.1564503,8.507217,fundamental
13.115955,3.8934815,0.11851124,reports
11.463083,3.8201,0.6409177,supports
17.605892,3.0898762,1.8278465,lack
6.5275884,-0.9417128,10.34116,energy
17.163233,2.8819373,4.3942785,additional
14.600009,3.770687,1.6690995,regarding
12.442692,4.280577,5.226794,require
11.827311,4.636233,5.413242,industry
15.11504,5.942118,-1.0920651,measure
22.001596,2.5115983,-2.155348,lei
12.0888815,4.7521477,5.289469,elements
13.748158,6.4183207,3.1763618,major
15.26309,4.3837447,5.997653,another
11.403381,6.5730834,4.5034633,achievement
16.285395,3.5204647,1.1674801,created
15.071206,6.3289866,7.839076,positive
13.657443,4.974657,5.409599,taking
14.833418,7.280025,6.5330405,political
14.519698,4.485197,-3.7050977,normative
15.605185,4.1907845,3.9459589,supported
19.491245,4.2591934,2.5437624,opportunity
12.882774,5.2477255,-0.25093374,partnership
17.274145,4.6749396,-0.28281093,regulations
19.24063,1.2609779,3.2492902,least
12.96247,4.886812,-0.1572387,structures
17.634792,5.32197,-0.77746594,schemes
11.808013,6.2082915,3.5789757,languages
12.280637,5.7563705,-4.7654915,statement
15.591339,3.0746675,2.8104432,effectiveness
17.36558,4.138489,5.1453414,extent
16.297544,5.918406,6.6191125,respect
15.570239,4.09096,5.387029,costs
17.277449,5.235149,0.26649672,successful
16.122614,6.118379,0.53431654,point
19.691784,6.6929436,3.9461577,rights
5.048692,-2.1656725,10.752092,media
18.884403,1.9510279,2.7039707,capital
17.387915,3.0124314,3.300806,supply
17.92714,3.9672537,6.9612403,materials
12.3175,6.5438547,2.9511423,inclusion
16.446285,2.233681,6.5358567,pupil
12.505596,4.384767,4.300443,provides
15.580928,3.1051362,2.792591,organization
17.799196,3.3563273,2.237356,possibilities
11.572678,3.012225,4.6748466,includes
20.706236,4.7851033,0.9209208,modern
14.188176,3.0991359,1.4112335,comprehensive
3.6214995,-6.783757,9.923592,water
19.324083,4.718145,2.716991,tasks
15.637957,3.0470154,-0.045284558,joint
13.129272,2.0641105,10.544023,facilities
15.929908,1.8679898,0.52385694,examination
15.721799,1.4787545,3.5957122,introduced
13.109402,2.388282,10.596431,adequate
15.090547,4.228857,-3.816685,elaboration
16.53352,0.38195184,6.0877576,complete
19.607473,3.1983314,2.5463126,textbooks
18.242159,4.9255238,4.286387,emphasis
19.414948,4.5820823,4.93522,child
15.466601,2.0785415,7.109168,every
14.96523,6.1056023,1.3907579,immediate
17.700514,3.283936,4.794031,due
16.127314,3.7452781,4.1129737,right
14.7824,2.8742878,4.5628505,design
16.582167,1.2917376,6.675639,rural
5.3491745,-1.4305856,12.476344,abilities
11.410371,5.491397,6.6739364,creative
13.535434,5.1956687,-2.1887255,ie
9.961874,4.5692296,3.1482334,aims
9.154045,4.918353,1.7998656,targets
16.59775,0.40680397,0.120885395,inclusive
19.854431,3.5622745,-0.839204,without
19.050219,3.100259,-1.4797095,board
9.787903,5.3331227,1.185738,jobs
12.764804,4.6112022,0.024663247,en
12.625254,4.6728296,-0.0839997,annual
10.866901,4.1864853,6.0411963,whole
17.377686,1.4504595,6.0597587,free
12.395757,0.73613876,11.334818,communities
14.312801,4.9610715,7.3458796,give
6.365797,-0.057173017,5.4791417,art
11.977867,4.0518017,5.2551365,requires
11.966347,1.0004197,11.510872,attention
9.672955,-6.2157598,-10.33869,humans
10.233451,4.826883,3.3150327,overall
15.8208,6.2529674,3.4440746,force
10.044314,2.9440188,9.472381,regard
3.4618425,-10.888048,5.8341274,cities
13.243916,4.3658257,4.6113625,principle
8.817493,4.1405845,4.86765,entrepreneurship
16.634985,0.5771521,3.427824,graduate
9.253447,3.472273,9.275922,independent
17.373505,4.8469667,5.59058,diversity
21.225258,1.8045326,4.3563237,disadvantaged
12.983093,3.2714431,3.6537116,practices
17.7548,5.567277,4.990123,problem
10.3569355,5.2203417,6.626213,contribution
16.82035,4.036341,6.9409933,risk
16.015865,2.7665992,6.638395,reduce
11.801684,5.1961164,6.315933,innovative
19.00943,5.0120163,4.523661,assistance
14.598327,4.44032,-3.6275334,approval
8.822597,3.9773052,3.5652633,departments
9.614876,3.2093341,5.0063586,responsible
4.1658535,0.1785073,8.769046,engagement
16.763746,2.157376,-0.00620615,tion
7.1345057,-12.587471,-2.4296546,relationship
10.058813,5.1965594,6.91079,position
15.164057,2.7779825,4.951613,abroad
10.756455,-0.95660365,5.9567456,montenegro
15.494719,2.1462317,5.87945,hand
15.359384,6.1075735,1.5853001,agreement
15.492063,1.1415097,4.7317905,third
16.607246,0.9779063,3.5467894,offered
15.10709,4.9594426,5.2798557,region
14.39244,4.039366,8.211981,awareness
12.358286,4.7567945,3.9804127,identified
10.040078,4.732446,3.328039,centre
2.1199672,-3.8903427,9.894128,democratic
21.794239,2.240842,-1.944564,gel
13.100853,4.364033,-0.20409176,regulation
3.4281511,-7.833455,10.693447,environmental
18.133362,-1.638308,0.17322339,upper
19.000702,1.0756612,3.524935,rates
7.73226,3.3370607,10.579597,critical
14.933507,4.466148,3.8672972,selection
15.080801,2.1781998,7.1176724,employees
9.272895,2.4605825,7.086249,selected
8.539573,2.2354245,6.881753,strong
16.90874,4.1726294,1.2974315,several
8.299247,2.6302848,11.690916,acquired
12.700326,2.669837,10.048234,choice
8.182681,1.2832661,6.5948496,experiences
15.052682,5.8532543,7.6083636,behaviour
11.213378,3.2680292,7.582072,association
6.4801497,-4.523338,10.149946,researchers
8.971978,0.06282571,8.590489,funded
10.217274,3.095251,7.0979376,grade
12.964303,2.8716087,9.96912,flexibility
11.243391,2.0910857,11.411321,equal
8.736795,0.37804732,11.905801,interest
8.776864,1.9197385,7.828927,focused
10.964458,2.424645,11.364555,individuals
13.541024,6.281183,3.1275368,previous
6.1724024,-1.6456367,8.586487,thematic
9.839816,4.984991,1.1484253,minister
2.5747313,-0.8101098,7.213832,oecd
12.712273,3.237457,3.5767658,accountability
9.392587,0.7954927,11.3749,urban
9.1458645,0.5152207,6.702514,relevance
12.1053,5.4717813,6.6562824,wide
14.961388,3.5652413,0.6473113,examinations
15.874976,4.5602655,4.6377873,primarily
4.369986,-8.607914,3.1220303,instruction
14.033436,6.2927394,9.540612,labor
17.343903,0.22892426,6.0207505,enrolled
10.296875,4.97175,0.94739896,vision
15.365387,0.91822535,7.365397,places
2.7354388,-5.873229,8.645982,characteristics
15.235067,4.21265,4.017237,regular
12.339908,4.16165,5.305131,throughout
12.209925,6.4327855,4.2706466,decisions
17.45009,3.4288208,6.8956523,motivation
16.229485,4.3689966,1.5376703,ministries
10.4911585,5.4912996,6.987358,workforce
14.013342,6.065899,9.346553,demands
11.188828,5.533783,6.5762644,play
6.6071563,2.547502,7.341384,prepared
