x,y,label
0.7984630983635047,0.612325020577648,rethinking
1.7359476892199186,1.221863617414693,modernization
-2.152605515866863,-0.304077283397384,etc
-1.6359924091966414,1.531613137780898,current
-2.049140836030111,0.3690218827780801,situation
-2.0009483637008163,0.6026190619312676,within
-0.6874932946315981,2.7768530790831147,innovation
1.4847100965447613,1.407398995026457,competitiveness
-2.4558239111937694,1.205481921590984,project
0.8390312659408768,0.4943552002032612,implemented
-1.9711483954605151,1.6954384289338684,science
0.27233142072952593,1.3506299188696436,funded
-3.710632258131272,0.18135624563821717,world
-2.122306108741587,1.0124601647464095,bank
-1.0498135798130042,2.0068446460031417,loan
0.6868293195500913,0.17028567583189547,underwent
-0.09047782937270163,1.460095397970765,external
0.09403881921469863,2.0011128040137782,evaluation
0.6541777841785815,0.8368581600046616,conducted
-3.678968244479082,-0.1695699670733745,team
-1.2087968011220618,1.3323111132271759,independent
-1.8251463634928833,1.7313531696763969,international
-0.729787795031338,1.988864693861324,experts
-1.1243455445542407,-0.8946670712530707,engaged
-1.3925913616056644,1.6290666122260038,european
-1.6925672708781956,1.3800332866574732,university
-0.8138294020725113,2.0644120913477733,association
-0.1418612265831451,-0.13478555369585069,eua
1.185933290381147,1.6323556214693524,institutional
-1.8171863204592105,1.9190104894632134,program
1.194976923445283,0.18783288908609663,iep
-1.423542541528594,1.9748563107526556,process
-3.63402876870536,-1.3016744772612385,went
-4.585171825469887,-0.6034779757922337,one
-4.056045870724938,-0.053237045545952245,year
0.4101690063910408,-0.2841537673395559,resulted
-2.3285603113239652,-1.1750588047437978,ten
-1.2666224883741144,1.0752465158712072,individual
-1.2963163402432587,1.5914669184555181,reports
0.04189541624577561,2.293114623113185,comprehensive
0.01506059811627534,1.6460961879021176,integrated
-2.290047966705583,1.6927598325377937,report
0.2953775767843888,-0.054686490799616794,identified
-2.4267362541403354,0.7034112227688873,problems
-0.6958662902367315,1.5276225680958058,challenges
-1.8108707913665023,0.7699792315067134,common
-2.6957271870578263,0.07722172827662471,entire
-0.9328538075491597,1.8978613936371955,sector
-1.4806394196453447,0.4027542488460485,focused
-3.138042715608913,-0.09579176036255681,following
0.2184556168234971,2.1318208268474326,governance
-2.1415580674346186,1.1608163239271394,planning
-0.2854774956779908,1.705945225134187,internal
-0.4761082374067887,0.28427506343846876,missions
-4.007495247677995,0.6100073086074798,work
-2.4012017398682928,2.2135391854323316,service
-1.9303237882181943,2.1307806118382056,community
-2.998283486082636,0.049685119711177984,three
-1.0638317502810657,0.794536930200318,cycle
-2.11531881074504,1.6228475969897356,student
-1.9148137337055589,1.6454759832525505,staff
-0.4725729787252443,0.5232240653846802,ratio
-1.9869977253465647,1.7219109212122357,students
-2.0732350865289377,-0.23889726918643275,per
-2.625128801173745,0.5045443190659051,teacher
-0.010496783181939865,2.1394778031759714,integration
-0.8075482448443783,1.6809580701401603,practical
-3.458090714924957,-1.2712803398551027,e
-0.445409499099883,2.035758475352063,academic
-0.6347195364117026,0.6945566106957893,applied
-2.6558960918610834,1.2310140520146828,study
-0.18937073696720422,0.4565837011800892,programmes
1.2874768339453033,1.0642403466876351,doctoral
-0.9812129286375033,1.7404588267912506,studies
-1.8989175606298978,1.0050667312859372,including
0.9809749800175231,2.220001402473187,organizational
0.22684147309255878,1.3138810835577441,aspects
-1.2726119998261152,0.2511183364826187,included
2.2769797077205562,-2.002712783842377,donja
0.5042085376094528,0.7718146481328573,mediterranean
-0.2563735485710168,1.8519164150596903,faculty
-2.779416069761402,2.609841018651356,business
-0.44402478266129614,1.9418088362640522,economics
-2.669124530326979,-0.6336567893874397,bar
-1.7088943493770556,2.46065814108114,management
-0.9237759183102247,1.5547818887491969,transport
-0.28341444113076647,2.564400801754986,communications
0.35559929671362217,2.2952500975439403,logistics
-0.36568216247049984,2.2862548847367625,tourism
2.4386218467021763,-1.638924035449937,budva
-0.2515460772111207,-1.491937482755936,novi
0.16188861926844703,2.4967041539126305,administrative
-0.8065042927357775,-0.13977020233187834,attended
-2.3978323093042295,0.21842573398060314,table
-3.637382388092636,-0.9074120163436767,name
0.33381104091114794,1.0701444759353078,institution
-2.826206925215325,-0.04620559916968481,type
-2.3104615625578373,-0.10099909965048043,status
-2.0888257328260647,1.3135922255980683,private
-2.4305227049488565,1.5846383023490744,public
-0.4674171487988343,0.008908715179938367,promoted
-2.2977350707777604,0.6876038622960232,key
-0.6709773954527516,-0.8480630379060444,lever
0.18174831422410806,2.7098314830540664,sustainability
0.7951589190141785,1.5497061305876496,enhancement
-2.3319895200028853,1.0628311645131283,area
0.13173590119712508,1.2918421871064525,ministers
-2.1189348448489924,0.4380603329698401,charge
-0.714863788290522,-0.6587915059026702,adopted
-1.0912944647678104,1.3115314549272021,standards
0.27986317869264904,2.0249261895159307,guidelines
1.6600249229821165,-0.19666129306752966,esg
-1.0939646142607569,-0.2854184002955588,thus
-0.7468174053132669,1.7093775637171857,providing
2.2402025108242762,-0.03887289086348844,impetus
-0.3732780053596514,1.2865177463491755,guidance
1.7364528637884213,-0.2809606141157242,comprises
1.3322573814114984,1.1952275145588496,accreditation
-2.6765899670118767,0.30375833116483325,self
1.14122470711934,0.7317237993082006,evaluating
-1.3606918147204412,1.244583928578328,programme
0.4407435363049676,2.593869828908161,compliance
-1.5201116637839072,1.928123290854202,professional
-1.023255091191938,-1.15965238048591,carried
-0.6522443829547478,2.393368726241511,commission
-0.2404300121135518,0.5284554588552373,appointed
-0.33241188228547475,0.6567545839728773,established
-2.88291330813998,0.7781585350729693,list
-1.1585245088237228,2.079323587611069,council
0.5910637581132282,-0.3461136765915293,internationally
-0.4420215137091694,0.047365370313209976,recognized
-1.3952337244798372,2.0648904563542234,agency
-2.072845844413519,0.9567521569419084,decision
-2.3577651047724184,0.29493771377124267,opinion
-1.9099952599999321,1.5928026125312569,based
0.2822564577590563,0.9144051982837101,procedure
-0.08853270142689519,0.3304943769336809,prepares
-0.31623555033374323,0.6344972145396397,delivers
-1.6657276633955438,1.6359804937809281,issues
-0.41719020018910263,1.0482147665097454,certificate
-0.7764695482985365,0.7483586132483792,basis
-1.9844584460475547,0.8174560693922827,positive
-1.59134314494961,-0.14778884994587757,prepared
-1.38830284107311,1.4106792475265342,foreign
-2.53270673787104,1.1090256790433748,important
-0.8611498732326486,0.08587686551743764,segment
-0.7314986890476333,0.189746015884198,regard
-3.2000960413544153,0.6801383495179577,working
-0.7559780551636207,1.244477009866913,conditions
-3.5702901517355135,-0.11961846300038353,end
-1.2892180836313287,1.9080494129049992,survey
-1.0831291079156056,1.2584735069548063,regarding
-3.336289605168368,-0.46774054120765407,least
-2.605823651162299,-1.0508759498761295,twice
-4.4393635108564835,-1.015129882045147,see
-1.809490687556787,0.44871472441970117,http
0.9981104865671145,-0.880439592378316,www
-1.0476590216449422,0.4082294297211155,wp
-1.6901031126522015,1.9664137023802664,content
-0.15138503122525682,-0.4633091105209728,uploads
-2.087113401536403,0.6514359761626584,edition
-0.6911461702877209,1.0883580461074396,pdf
-0.901898051172994,0.9903041301542616,levels
-0.6458409518190625,1.1462320021466905,surveys
-2.1851625552199545,0.7334604577167331,focus
-1.8236799096563572,-0.14437034273395571,mostly
-2.012728450769574,1.2007212015713036,teachers
-2.514612804075548,0.5115845540004391,performance
-2.778976477274029,-0.12372901272277595,rather
-0.3354684317804324,2.0874122393890353,assessment
0.26271730361852064,1.3591321090999817,involvement
-0.9044402609231426,0.7880012900583633,commitment
-1.7428155956458318,1.7938646522910384,learning
-2.3709812555587457,0.21747966771051372,model
1.2807208994034427,-0.13801650933085569,accordance
-0.5988253001570449,-1.4448065190397263,bologna
0.38318405877988815,0.8884918757408761,declaration
-3.886770691448787,-0.756254574115545,though
1.2303000018103336,1.6155258967215145,postgraduate
-0.5013993976022836,2.57643732476123,specialist
1.8318910306347176,-1.384339070092126,deviate
0.3186923762487121,0.32215185989941736,acquired
0.04629562562045337,0.627310534887459,completion
-0.19053552112047603,-0.055994597532299316,represents
-0.9277323583552152,0.2822086463926388,legacy
-1.7333333110321363,0.9632077749000384,former
1.1390397113162471,-1.1933673887192358,yugoslavia
0.7941122431844901,1.6653558190557982,undergraduate
-3.2596812475353083,-0.8571326706806455,took
-1.2015884276315683,1.4728828887134409,minimum
-2.559053986713781,-0.0015004563163164813,four
-3.5395400562072425,-0.22115184877482108,years
-1.1947768424471894,-0.4379803641069602,bachelor
-2.0692392658158925,0.2610540992361313,often
0.2838742037219457,0.320571308455122,perceived
0.02808033808638865,-1.0256790152034727,incomplete
-2.4062409295133986,-0.2597297964808931,due
-1.2995908794086206,0.5169733695798518,majority
-2.4815073346757264,-0.22206969639541482,decide
-2.3939044410750934,0.13109124962866808,continue
0.14556654088418572,0.6565492170498125,completing
-2.676169246404742,0.7972764781618227,small
-1.890884026088216,0.39286103832025143,master
-1.0308877047318667,-0.4406404682664583,existence
-3.5790496188982845,-0.048698012443273,two
1.7454850866850555,0.33641867211662885,characterized
1.260370748590966,0.28186963805488113,singularity
2.2214001008354582,0.16842199403303476,atypical
-4.027524852681786,-1.1625806189157775,even
2.180508079367395,-0.12629833654268044,evaluators
0.7222210498802414,1.8724510168218105,processes
-0.03163415127663986,1.8106258150242225,universities
-1.4558009965675258,-0.47125413668975785,therefore
-0.855082577539914,0.7418677239067445,recommended
1.4595884484913595,-0.8408112271295409,harmonize
-0.0693376095550556,0.0982966753997111,dominant
-1.2281951549017915,0.45683443474619173,presence
0.4956753708305221,1.473967311085037,qualifications
-0.14708582072089307,0.611998005313037,preferred
-0.14452759058944703,2.2046230834727463,employers
-3.6577213624464706,-1.0557125745272995,believe
-0.6009140605864801,1.8712820566885735,provides
1.2524130743537287,0.2312036477412695,insufficient
-1.306935951458512,1.5299535871368726,knowledge
-2.392692065087244,0.2722128881217683,certain
-3.2139303954508187,1.8472900469017977,job
-3.108751728107666,-0.3684953333281833,found
1.591246047745492,0.6618002738923873,indications
-4.166579029777949,-0.46794737394079927,would
-1.5156695138458811,0.009914665059234837,perhaps
-3.7271206808945934,-0.6104904476401782,ready
-4.087766267933064,-0.35349091759179563,better
-2.3105674509318916,0.07047447356211795,accept
-0.6389949348700028,0.3529124961791821,diploma
-0.9451760553497986,0.6186366685008043,completed
-0.5840711611151209,0.8735766480251045,provided
-1.5144155888564161,1.7416115592146657,skills
-0.5967594254448635,1.117945499653424,improved
-3.1738915514481496,-0.570784985996542,called
-2.0578387004752905,-0.5805902052145085,soft
0.1457638482035642,-0.14375943261621044,whereas
-4.184373111040964,-0.8321060397072515,much
-0.30303932881722606,-0.02344493877905327,reserved
-0.34906799780237685,0.83640629826119,dialogue
-3.4333574075344484,-0.15463694622882146,might
-1.9944734173133922,0.4401067768593656,result
-1.1685755536983975,0.5405039825772505,preparing
-0.9812411120118995,2.169024853449312,internship
-1.1619723161138487,2.775672853798391,companies
-1.4381957031521968,1.4702104050908997,promotion
1.6492602119362951,0.993930137146611,extracurricular
-3.2754718539425873,0.16355498422632367,part
-4.370676418634542,-0.29921313314076864,time
-0.9375144380895892,1.080674043258597,engagement
-1.2051801980035415,0.05011599411798898,persons
0.18143838152587358,-0.4125823901407554,professionally
0.04993259922135268,0.572939262068515,employed
-3.3418288806212524,-0.49763927366986926,either
0.2908557630804449,1.2839049160015108,purposes
0.8246868416014609,0.3212785795623821,lecturers
1.148353274277458,1.2584083924707918,consultations
-0.49210671451727533,1.0582232602249502,authorities
1.231699301903428,0.9364753873699442,stakeholders
-0.595985913691892,1.1897059538117087,preparation
0.5882964088478453,-0.30432058959702063,evident
2.1578344477929385,-0.8223100970759356,corresponds
-2.4622749072409795,0.43076066358478926,fair
-0.019252107693098895,-0.11948648309160356,merely
2.4888277100349194,-0.32008964130192696,ects
-0.9824648119049658,0.2830791891639598,credits
-1.1048149780321708,0.8077777246623962,cases
0.2761582786359797,2.0369477174743,internships
1.0637342888602594,0.9974469468394044,structured
0.29835727585704663,-0.3885118379498093,formally
1.6257459250524942,-0.03176265268980258,assessed
-1.677602353009522,1.9896756462879626,access
-1.8382432041431893,0.48816601897654494,expected
1.2234597917842536,-0.6188654022094869,furthermore
-0.72263744394203,-0.5220923802952645,arrange
-3.2916869010894305,0.07067115172546712,without
-1.9832141812569963,0.5751641417890082,considering
-2.280988650362956,0.33734773181082234,whether
-0.9345668249550586,0.47549966742846034,selected
-1.7620703785133391,1.3297366813125935,position
-4.20368907931117,-0.6620383481212823,last
-3.078416276360548,-0.3502332591294678,months
-1.1674117494611953,-0.9846354851251355,performed
1.0894443387154118,-1.0565707777453408,obliged
-1.9451517850782114,1.3347885077525974,issue
1.2869266942947926,0.29976307092076165,determining
0.766471157902353,0.2224823173306838,considerable
-0.666299934710688,1.620691366738192,importance
-0.36772800636804626,-0.3433023712573171,noted
2.055408600589592,-0.40049545735972997,ranged
-0.7559043462781018,-0.13303778995108384,rely
-1.698292844389981,0.029478572260156793,visiting
-0.23415279039297987,0.5357910256151849,professors
-1.0001766774779912,0.5454457743435278,abroad
-4.196214015967977,-0.36686580416144565,make
-2.4703049100963868,1.1075176634451758,available
-3.666182867989205,-0.9342137396116377,face
-1.2637441918587096,0.6554398245607205,sessions
-0.24533195448949455,-0.45533963901070357,mails
0.392578340297425,-0.123197683468689,relying
-0.5953044884259868,0.9453597417045476,causes
0.2348764918752259,1.384226665483962,scheduling
-0.43888177862000644,0.38256367413837555,lectures
-2.199820173640594,0.40588328651777855,exams
-1.5726433991673974,0.8363875689744786,subject
-0.06214484408549474,1.4982744176167335,availability
-1.5579323278176596,0.9268859319224027,lessons
-2.9402615615045278,-0.11824452517026306,short
-2.7766873053217593,-1.0695837108974777,notice
-1.652911606639812,2.3475457883222877,information
-1.0440018621296163,0.7016215980844104,scheduled
-1.9137796563833538,0.6719759021357393,announced
-3.8479331306558726,0.10684564958475623,week
-3.356998537582552,-0.9650280707388733,waiting
-1.7709214632075274,0.6681311390101431,several
-3.497255667001704,-0.16207144175198301,hours
-4.159026383584062,-0.3678379433074357,take
-0.955073718182522,0.9230214815126216,oral
1.378248967168304,0.8518515840390571,examinations
0.023904571812841554,1.397926231064937,engaging
0.8583524105802319,1.7824546139557946,assistants
-2.0617028434788196,-0.5222656805690735,carry
0.052086925837682346,1.2242601271414575,mentoring
-1.0028809958228602,2.078710117753021,employees
-0.7307514177410783,-0.33183663217437165,entirely
-1.882630781325181,0.32925850536114476,involved
1.2203149983006134,0.5608531660704367,workload
-0.829404456659789,1.8090270832355304,courses
0.6843804171356278,-0.05087382854025424,highlighted
-2.843583934419754,0.04626445276082202,problem
-0.15353442708426396,0.9237441349538092,affects
1.2394740557549662,-0.3551206973403547,thereby
-1.5887932086041903,1.7405491548790049,provide
-2.1874892797143306,0.37893149007960686,total
0.2034279120410145,0.26778579654347373,sufficient
-2.953073844338552,-0.5087199725612315,cover
-0.4566138339755524,-0.4425263622033832,carries
0.1466986025129782,-1.7086187662509253,realises
-1.784188685326011,0.9753405683117443,average
1.1137804994059344,0.6088016960422101,prescribed
0.48988282694405977,1.7118281794119585,regulations
1.0684134046448481,0.9495322928795356,enrolment
-1.1196829581483352,2.6776007111086892,policy
0.5384650344467965,1.7150335685485332,cooperation
0.9787854506750396,0.5990370442522043,ministries
-0.35789259401848833,2.9238500073572946,employment
-2.5658387324681318,1.4476225813995502,office
-1.30442162798774,0.3916668448219528,relevant
-0.5277002987576722,1.0196771215128444,existing
-1.071827512212366,0.256546064644003,formal
-1.0992320635240762,0.985150029155882,primary
-1.149471074859402,-0.5869303145532796,weakness
0.54202401579969,0.2297556703490862,largely
0.5195647150100685,-0.2042065300123956,guided
0.6936422843496756,2.616435266142746,staffing
-1.6246422586614155,0.8143786344033926,material
-0.5474917320484853,0.8060499984758113,circumstances
-0.7833724887358171,2.245158222866926,environment
1.1965765752363275,0.042305009324922045,operates
1.4424762052685909,-0.3767005285728768,sufficiently
-2.9286385187312325,0.354397467839009,account
-0.5869280729587373,1.8657727198145155,unemployment
-1.9856329796745207,0.9886490841420437,rate
-1.2061950547685782,0.7003642407172488,among
-0.47418418851383654,0.7147326694360502,graduates
-3.125637808975768,0.34588627071003564,different
1.4813882702988872,0.2576465413243871,disciplines
-4.2065298366897625,0.005784784612502445,need
-1.1785884625384024,0.8038649732812799,highly
-0.6635788813399299,0.33429826172820454,educated
-1.833930753738803,1.4168165380777253,results
1.1882706252691715,0.043491087211850674,inadequate
0.6066959411667449,0.9475094937145268,surplus
-2.413035426416387,-0.9177855723603846,non
-1.789506074549093,0.5959380297620744,productive
-0.8840383129812232,0.7503302986680465,designed
0.3330065149453896,0.5573536265256667,regulate
-1.1950190838851247,0.6437152678142172,types
-2.8337280381829872,0.6000974761044642,future
-0.2206644978665029,-0.6495221066723381,generations
-3.819319310888589,-0.6365926461431606,long
-1.7406965128270717,1.1430172465755182,term
-1.3664272824068437,1.0754948335751096,countries
-0.39418037466043176,0.04220473022789827,encounter
-1.5985387941142164,0.34198037256445385,similar
-4.007345390299231,-0.7178655213512596,well
-2.8687985014128805,-0.1838009339277583,means
-2.98385667461001,-0.09908846782535413,used
-0.9738636576833183,1.1906574762404925,prevent
0.5439545744991775,0.4569584826385199,phenomenon
0.6162756545746617,-0.19994185707078496,vary
0.8497152999480027,1.3405208981379622,implementing
1.378872905833714,0.8331110068723991,restrictive
-1.1512781596830792,-0.3579381251223943,carrying
1.1579649563880532,-0.9424158287029745,periodically
-3.420274454924276,-0.5557050904757539,g
-3.8679814010938176,-0.0010750433603482431,every
-1.2172849336431397,0.35701515962829344,solve
1.0028715441331097,0.4103941976471354,analyses
-1.2529439273987628,-0.018495910239040857,shown
-0.8197207201045407,0.769228810496395,crucial
0.2085471755320905,1.9528041824949476,factors
-3.088851108677278,-0.4533110691269715,young
-4.0861104705045515,0.2590250335732172,people
-2.891144640295117,0.46236165481126845,course
-1.3082452479203455,0.42470611180476114,choosing
-1.6130540941102316,0.7563005254340048,include
-2.3248611626877995,-0.5143408031352443,graduation
-1.64056808037217,1.2891932495051757,interest
-1.5481707548926944,0.30732218004337947,particular
-1.9282489968350136,-0.5858778728806823,taught
-1.1409737943498135,3.0213824966210634,financial
0.6880826504687058,1.310971297014643,capabilities
-1.0883980027918907,1.1769958304876003,selection
-0.20725079502623567,-0.09612270073768174,greatly
0.10799478403338889,-0.3317348580332778,influenced
-3.586530755515259,-0.07051748053545177,family
-3.956135573509255,-0.5490037306947226,friends
-2.4015693607782675,0.8334675975339499,view
-1.1599680598227853,0.09381538846650192,acceptable
-2.16710008424751,0.9386439929038316,level
-1.9907755398129388,-0.18207271112472725,although
0.01925738569288712,0.700616672230193,estimated
-1.5378949833431088,-0.7895640283073491,slightly
0.25911076529596494,-0.19858188151517653,weaker
-1.666552525676286,-0.29898655185336953,compared
0.5821352593442289,0.21630744258897278,primarily
-2.2113807514971215,1.500284972362132,experience
-3.218056602744197,-0.796723596346195,outside
-1.950858676661261,0.4347862406234775,easier
-2.0269251015719565,-0.19757618773621177,faster
-3.917565733842099,-0.3814610656612168,real
-0.18547891916067039,0.684610934611985,acquire
0.018628756293533253,-0.056540127495541326,possess
-0.9616867586605843,2.0017563832401515,communication
-1.3214408721424296,0.7025751123409937,confidence
-0.9304589317933681,0.1636577703201274,resolve
0.7284768607478301,1.0730039378572422,conflicts
-2.025293350406653,-0.23964344921002081,easily
-0.11171980827748598,0.20016611150229235,teamwork
0.17879439425604704,0.8495582251420242,abilities
-1.2148395612691245,0.6529159313375599,opinions
-2.617300101330482,-0.4390390160691642,worse
-3.2156874526996515,-1.211194590763473,ago
-1.1750189424924689,-0.32245769874815844,mainly
0.12126293449003785,-0.10312054221488531,divided
-2.5494305796497376,-0.8254629367624243,perform
0.1473579012421191,1.491741575830785,tasks
-1.4408897518111807,3.180291281705051,services
-0.5652100383204243,1.8891599412297242,administration
-1.4304061412104665,2.6308020250574717,industry
-3.247812377320981,0.18842527771671524,place
-2.3363361815084502,0.2104098866587697,greatest
-2.826690691578795,-0.14088490448361485,trust
0.6560545412427703,0.2370368676471684,recognizing
0.30330257919593306,1.9508853238856834,acquisition
-1.7460568725596353,0.01754680862630399,fourth
-0.8607188684673953,-0.13630319712390554,consecutive
-2.3476360907519553,1.3431696850129873,training
-2.9584288495063067,-0.9267510138645975,main
-3.2697058100272844,-0.5979401013874723,reason
-1.2580680320998177,0.30564729910135513,launching
-2.992319311807274,1.1050464772172952,support
-1.533835961279812,1.2316512946197204,lack
-1.6273423556815916,-0.8180027653515554,nine
-3.112176296968482,0.2024357387643937,month
2.4918669385609293,0.1721939059139031,competences
-1.6202580267340916,0.6970992267445653,connect
-1.141078579132236,-0.15323188481597702,aim
-2.182523593589895,0.1672017975771401,finding
-1.5794321827906186,1.5734787425736116,users
-1.9392017198733642,1.003537162702866,receive
0.12949433699283452,1.9010925151085287,compensation
2.096208374997201,-0.45199454371122766,amounting
-2.0776913902601515,-0.6555000620063509,net
-0.7393242791069882,1.7740751145479376,salary
-1.5427269836960034,0.4697550378234716,previous
-0.7351085028755825,2.6828330040351913,analysis
-1.1849890391536269,1.4588303794271111,supply
-1.2622532911573143,1.3364964009693765,demand
-2.5347287630476267,-0.18093288747541578,period
-0.06890945296513777,-0.1481915013617607,revealing
0.9347570568961737,0.26415327429210406,nominal
-0.049972355284948096,0.8001138657752807,concerning
-3.3549986441247386,-1.0219242232176522,almost
1.3299820454725957,0.9975146113314651,professions
-0.8280164701317896,1.3740441787365714,require
-2.613124653141962,0.6005781291592589,case
-1.4112553156569574,1.3911550474029373,labor
-2.2874198664405068,0.7755822148586833,field
-2.277870903411971,0.10143380280718302,february
1.411938652156727,0.36095763718903773,occupations
0.14433008834627958,2.1006454603818114,mining
1.290760152289242,1.2574022374845752,technicians
-0.6621180835625274,1.5206618133604082,electronics
-1.878599257203759,0.006637588245091236,land
2.019642534135203,0.22156360876325965,surveyors
-1.9320078941656187,0.7966102363393311,natural
0.0901523538760705,2.056296268099682,sciences
2.280316966544796,0.1233644625421185,veterinarians
1.2969932864195866,0.4475577755379695,pharmacists
-3.4124896100926376,-0.06496837212600316,yet
-0.30318281200119657,0.410684578694534,differences
0.24455863896325492,0.7247070961810845,significantly
-1.582806365816539,0.9993491414481667,lower
-1.9119217765313694,0.11211753991749032,recording
-0.9423691084013703,1.6991650983932238,largest
0.7174425882438329,2.3364042566591063,occupational
-1.1508043853587047,1.4290251530747193,groups
0.04524994512800414,0.7203795126359267,preschool
0.25813155418294026,1.5238709350583037,humanities
1.202243275446721,1.0577171947236352,economists
-1.0140593157909044,1.4692201489119634,managers
0.7015690843898786,0.4703740563942081,organizers
-0.47134112622559354,1.6035032637692828,lawyers
-1.4757387511487126,-0.7058356544803932,recorded
-4.213904944637388,0.7932051339478635,new
1.40731411298937,0.282462140780762,entrants
-1.724236314255201,1.1127922619764854,register
-1.3003844751224423,1.0047840741018494,highest
-1.289164153950883,1.1124101009498262,greater
-0.7960362651979327,2.367315023340517,accounting
1.5143389313601474,0.14507871369377484,favourable
-0.19129097874236137,0.3517594044529056,relative
-1.8754657313934053,0.7524826532886891,accounts
-2.637293877085512,0.2741681448531998,record
0.824901110783572,-0.5249256570511827,respectively
-2.84474629450913,0.4357336211893706,less
-1.2162994513717227,0.24512996975718698,reported
-0.43253463543252546,1.5225586136137073,deficit
-0.8090557943474583,1.1510014723741921,areas
1.0310456831813097,-0.5779030239856426,considerably
-0.8849530290365331,2.531570345997039,technical
1.3027934096428888,1.3441420056244473,technological
-0.052331227655210935,1.0300795535450626,profession
-0.8592455662118171,1.7010622664100532,electronic
-1.581020183316516,0.7932063273100372,related
1.3360275846946001,1.8577434091983234,telecommunications
-1.3833315740272183,2.204124729390465,increase
-0.534612847344663,-0.3074159950693991,achieved
-2.92275417556029,-0.6313615080213898,past
-3.2933880881766915,-0.12951910746839207,times
-0.5400122297221578,1.7837643349623917,increased
-1.2608992120027023,1.968963539608101,production
-0.5833674069568203,1.5906480524961184,registered
0.25642601472272947,-0.2894651975585328,consequence
-3.828129245167405,-0.37981198370876523,school
0.167746470391868,-0.021940503380863712,enrolled
-2.696077457374615,0.3867406183686663,march
-2.3365123488502766,0.7594856086112707,computer
-1.4551493386315693,2.6322404517017906,technology
