label,cluster,tfidf
socially,0,0.009616228470920302
average,0,0.010560297470381081
wages,0,0.015366275155674609
principle,0,0.004890717115421383
loaded,0,0.04048932638123872
strict,0,0.005815359395988373
offered,0,0.010253382028630832
concern,0,0.002672493691847707
necessity,0,0.00732374659265544
shifted,0,0.023906536486947075
closely,0,0.004306972199321305
realization,0,0.00732374659265544
forming,0,0.002672493691847707
needing,0,0.10359499144343733
disappear,0,0.006709136881523281
condition,0,0.005769737082552182
inadequate,0,0.002672493691847707
situation,0,0.012567016748838547
levels,0,0.0
pace,0,0.013183768670947537
types,0,0.0057122803403811566
influence,0,0.0015083871966670675
aged,0,0.0029686056188975496
developing,0,0.00038090380198714855
processes,0,0.00934213665936697
adjusted,0,0.012230195381534139
competitions,0,0.023261437583953493
changes,0,0.0009947143301652916
deprived,0,0.013418273763046561
cases,0,0.0013200371837976351
subjects,0,0.019800557756964526
bodies,0,0.007795829941943013
gained,0,0.0034177940095436107
collapse,0,0.006709136881523281
attachments,0,0.01012233159530968
supported,0,0.0008151195192368971
served,0,0.004555650781862629
becomes,0,0.011874422475590198
utilized,0,0.013418273763046561
efficient,0,0.005705836634658279
manner,0,0.0013200371837976351
decision,0,0.005190075921870539
terms,0,0.005705836634658279
outcomes,0,0.0008151195192368971
zones,0,0.013418273763046561
delayed,0,0.007968845495649026
reliable,0,0.0017088970047718054
priority,0,0.002076030368748216
considered,0,0.0019232456941840604
specific,0,0.0013270741601166317
nowadays,0,0.007968845495649026
timelines,0,0.018222603127450516
assigned,0,0.0029686056188975496
guarantee,0,0.0021534860996606526
titles,0,0.00366187329632772
involving,0,0.0026400743675952703
responsibilities,0,0.0052801487351905405
offs,0,0.006709136881523281
carrying,0,0.0019232456941840604
causes,0,0.009887826503210653
imperfect,0,0.04025482128913968
guarantees,0,0.022778253909313144
unclear,0,0.005122091718558203
teenagers,0,0.013418273763046561
functions,0,0.006600185918988176
connections,0,0.010767430498303263
established,0,0.0007460357476239687
attachment,0,0.04781307297389415
exceeding,0,0.01593769099129805
borderline,0,0.01012233159530968
chairs,0,0.006709136881523281
postponed,0,0.01012233159530968
opportunities,0,0.0
marks,0,0.004076731793844712
achieving,0,0.0006635370800583158
demanding,0,0.008153463587689425
popularity,0,0.007968845495649026
conditions,0,0.014013204989050457
focused,0,0.004525161590001202
prior,0,0.0017088970047718054
objectives,0,0.0
poorly,0,0.007968845495649026
accomplishment,0,0.006709136881523281
within,0,0.002315184994327807
developed,0,0.0009748147344538135
existence,0,0.005344987383695414
lack,0,0.027342352076348886
defined,0,0.0006635370800583158
agreements,0,0.005769737082552182
objects,0,0.005815359395988373
attached,0,0.005122091718558203
issues,0,0.0007618076039742971
grades,0,0.025633113074294042
legitimate,0,0.007968845495649026
continuous,0,0.0016302390384737942
temporary,0,0.004076731793844712
calculated,0,0.00366187329632772
considerable,0,0.0017088970047718054
practically,0,0.005815359395988373
beneficial,0,0.004555650781862629
thus,0,0.007541935983335337
decreasing,0,0.0032959421677368843
mainly,0,0.01870745584293395
whereas,0,0.015366275155674609
considerably,0,0.0032959421677368843
upon,0,0.0015083871966670675
fixing,0,0.01012233159530968
acts,0,0.04275989906956331
designed,0,0.0013200371837976351
increase,0,0.002238107242871906
possibilities,0,0.0021534860996606526
studied,0,0.004076731793844712
victims,0,0.006709136881523281
displayed,0,0.006709136881523281
entitled,0,0.00366187329632772
aspects,0,0.0009744787427428766
possibility,0,0.0019232456941840604
pupils,0,0.019800557756964526
increased,0,0.013857031827027251
maintained,0,0.0032959421677368843
individually,0,0.004076731793844712
therefore,0,0.004075597596184485
adequately,0,0.0029686056188975496
creates,0,0.0024021646822019755
stated,0,0.010689974767390828
thee,0,0.01012233159530968
amounts,0,0.00366187329632772
letters,0,0.005815359395988373
understanding,0,0.0017088970047718054
unnecessary,0,0.004555650781862629
delays,0,0.005815359395988373
possess,0,0.005122091718558203
transferring,0,0.00366187329632772
gradually,0,0.004804329364403951
involves,0,0.0038464913883681207
sufficient,0,0.0009744787427428766
carried,0,0.004872393713714383
knowledge,0,0.004476214485743812
reasonable,0,0.004555650781862629
shortage,0,0.0029686056188975496
unemployed,0,0.004076731793844712
dealing,0,0.0029686056188975496
transferred,0,0.002672493691847707
centuries,0,0.007968845495649026
difficult,0,0.0024021646822019755
hinder,0,0.02024466319061936
revised,0,0.0019232456941840604
qualities,0,0.012230195381534139
compared,0,0.021117420753338945
significantly,0,0.005769737082552182
mandatory,0,0.004804329364403951
revising,0,0.006709136881523281
tendency,0,0.011630718791976746
describing,0,0.005122091718558203
decreased,0,0.07559967214784884
chain,1,0.004076731793844712
functional,1,0.0021534860996606526
rights,1,0.004525161590001202
sociology,1,0.01012233159530968
architect,1,0.007968845495649026
achievement,1,0.0006635370800583158
independent,1,0.0011424560680762315
source,1,0.0017088970047718054
solution,1,0.018222603127450516
division,1,0.0029686056188975496
urgent,1,0.01630692717537885
protection,1,0.007541935983335337
concept,1,0.004872393713714383
compliance,1,0.019232456941840604
force,1,0.0026400743675952703
resolution,1,0.0032959421677368843
propaganda,1,0.007968845495649026
preparation,1,0.018515096112114653
links,1,0.0026400743675952703
issue,1,0.006600185918988176
integration,1,0.006635370800583158
complex,1,0.004569824272304926
efforts,1,0.003960111551392906
formal,1,0.0009744787427428766
vacancies,1,0.004555650781862629
technologies,1,0.0038979149709715065
urban,1,0.0032959421677368843
demand,1,0.006821351199200136
century,1,0.005344987383695414
assessment,1,0.0
rating,1,0.01593769099129805
qualified,1,0.0034273682042286944
cultural,1,0.002076030368748216
personal,1,0.0019489574854857532
gender,1,0.002672493691847707
promote,1,0.0006635370800583158
access,1,0.0009947143301652916
staffing,1,0.005122091718558203
listed,1,0.00366187329632772
groups,1,0.0009748147344538135
movement,1,0.005815359395988373
replacement,1,0.008153463587689425
violence,1,0.005815359395988373
mapping,1,0.025610458592791013
tools,1,0.0021534860996606526
unemployment,1,0.002672493691847707
role,1,0.0002486785825413229
democracy,1,0.0029686056188975496
regional,1,0.0006092592090336333
agencies,1,0.003960111551392906
transfer,1,0.010719266170171642
executive,1,0.0032959421677368843
connection,1,0.0021534860996606526
innovative,1,0.004525161590001202
reduction,1,0.0034177940095436107
data,1,0.003317685400291579
skills,1,0.0
markets,1,0.009111301563725258
labor,1,0.03295685966694948
methods,1,0.0013270741601166317
involvement,1,0.009781434230842765
teaching,1,0.0
theory,1,0.004076731793844712
society,1,0.0
modern,1,0.006635370800583158
growth,1,0.0019906112401749474
reporting,1,0.007206494046605927
particular,1,0.00038090380198714855
partner,1,0.0024021646822019755
ministry,1,0.004890717115421383
individual,1,0.002735464407954552
enterprise,1,0.002672493691847707
activity,1,0.0006635370800583158
draft,1,0.015083871966670674
authorities,1,0.0015083871966670675
senior,1,0.013183768670947537
strategy,1,0.00012185184180672668
results,1,0.000519007592187054
medical,1,0.0029686056188975496
republican,1,0.04781307297389415
investments,1,0.0017088970047718054
screening,1,0.006709136881523281
foreign,1,0.002076030368748216
alumni,1,0.006709136881523281
annual,1,0.002284912136152463
business,1,0.0008151195192368971
unions,1,0.0029686056188975496
cis,1,0.01593769099129805
union,1,0.0006635370800583158
submission,1,0.005815359395988373
project,1,0.0002486785825413229
database,1,0.0019232456941840604
proposal,1,0.0032959421677368843
sources,1,0.0034177940095436107
representatives,1,0.0013200371837976351
inventory,1,0.007968845495649026
internal,1,0.0013270741601166317
crafts,1,0.005815359395988373
studios,1,0.007968845495649026
accessories,1,0.007968845495649026
nutrition,1,0.008153463587689425
leisure,1,0.012230195381534139
optimization,1,0.020488366874232812
locations,1,0.00732374659265544
employees,1,0.0034177940095436107
requirement,1,0.0019232456941840604
practices,1,0.0013200371837976351
unique,1,0.0029686056188975496
selection,1,0.0029686056188975496
facilities,1,0.004569824272304926
physical,1,0.003016774393334135
fitness,1,0.004076731793844712
transport,1,0.0017088970047718054
rewards,1,0.005122091718558203
infrastructure,1,0.00038090380198714855
industrial,1,0.006591884335473769
donor,1,0.007968845495649026
grants,1,0.0017088970047718054
tours,1,0.01012233159530968
deputy,1,0.006709136881523281
youth,1,0.0026400743675952703
environmental,1,0.00366187329632772
athletic,1,0.01012233159530968
events,1,0.00366187329632772
guides,1,0.004555650781862629
physics,1,0.004076731793844712
biology,1,0.004555650781862629
workshops,1,0.002672493691847707
positions,1,0.0024021646822019755
printing,1,0.005815359395988373
organizing,1,0.0032959421677368843
subscription,1,0.007968845495649026
lists,1,0.006709136881523281
workforce,1,0.0015083871966670675
testing,1,0.0021534860996606526
conference,1,0.004555650781862629
newly,1,0.0021534860996606526
contract,1,0.004076731793844712
basics,1,0.006709136881523281
investors,1,0.006709136881523281
recommendations,1,0.0006635370800583158
discussion,1,0.0021534860996606526
forces,1,0.004555650781862629
inter,1,0.004525161590001202
experts,1,0.0011424560680762315
target,1,0.0008151195192368971
guidelines,1,0.0058468724564572595
direct,1,0.0011424560680762315
web,1,0.002672493691847707
universities,1,0.0007618076039742971
broadcasting,1,0.04048932638123872
integrated,1,0.0015236152079485942
conferences,1,0.004555650781862629
humanitarian,1,0.011630718791976746
exhibition,1,0.006709136881523281
service,1,0.00038090380198714855
discount,1,0.01012233159530968
worker,1,0.00732374659265544
faculty,1,0.012230195381534139
remote,1,0.00366187329632772
housing,1,0.00366187329632772
tutor,1,0.01012233159530968
officers,1,0.005815359395988373
armed,1,0.007968845495649026
targeted,1,0.0015083871966670675
pending,1,0.005122091718558203
health,1,0.0052801487351905405
military,1,0.04781307297389415
volume,1,0.00732374659265544
translation,1,0.005122091718558203
library,1,0.006591884335473769
libraries,1,0.010767430498303263
electronic,1,0.004306972199321305
revenue,1,0.004076731793844712
minimal,1,0.005122091718558203
radical,1,0.005815359395988373
location,1,0.002672493691847707
literature,1,0.02929498637062176
structural,1,0.002284912136152463
distribution,1,0.0034177940095436107
filed,1,0.007968845495649026
survey,1,0.00861394439864261
qualifications,1,0.0013270741601166317
global,1,0.003016774393334135
spiritual,1,0.023261437583953493
multi,1,0.0052801487351905405
presented,1,0.005344987383695414
contribution,1,0.0008151195192368971
employment,1,0.000519007592187054
product,1,0.00366187329632772
variety,1,0.002672493691847707
communication,1,0.001038015184374108
parent,1,0.002672493691847707
relation,1,0.0013200371837976351
additional,1,0.0036330531453093776
profiles,1,0.002672493691847707
services,1,0.007266106290618755
material,1,0.0057122803403811566
building,1,0.0011427114059614457
disaster,1,0.013418273763046561
construction,1,0.008905816856692648
limited,1,0.0024021646822019755
buildings,1,0.021155702636024665
oil,1,0.006709136881523281
electric,1,0.005122091718558203
devices,1,0.01744607818796512
healthcare,1,0.005122091718558203
safety,1,0.004804329364403951
furniture,1,0.029076796979941866
equipment,1,0.010282104612686083
materials,1,0.005705836634658279
practical,1,0.002284912136152463
capital,1,0.00603354878666827
strategic,1,0.001038015184374108
active,1,0.00038090380198714855
creative,1,0.005126691014315416
office,1,0.0017088970047718054
planning,1,0.000519007592187054
agency,1,0.0026400743675952703
inclusion,1,0.0009744787427428766
equality,1,0.0068355880190872215
sample,1,0.005122091718558203
membership,1,0.0029686056188975496
orientation,1,0.00801748107554312
reviews,1,0.004555650781862629
rector,1,0.006709136881523281
operation,1,0.004152060737496432
fee,1,0.005122091718558203
tuition,1,0.009111301563725258
discounts,1,0.01012233159530968
popular,1,0.013418273763046561
assistance,1,0.0029234362282286297
communities,1,0.0034273682042286944
research,1,0.00024370368361345337
description,1,0.007206494046605927
psychology,1,0.005815359395988373
outreach,1,0.011630718791976746
units,1,0.0019232456941840604
participation,1,0.0
appointment,1,0.01464749318531088
public,1,0.00036555552542018007
citizens,1,0.004075597596184485
legal,1,0.0036330531453093776
area,1,0.0007618076039742971
democratic,1,0.0021534860996606526
promotion,1,0.009139648544609852
mental,1,0.0024021646822019755
universal,1,0.005122091718558203
natural,1,0.005769737082552182
prevention,1,0.002672493691847707
critical,1,0.0013200371837976351
emergency,1,0.004555650781862629
evaluation,1,0.0031140455531223237
item,1,0.03984422747824513
formula,1,0.013666952345587886
privileges,1,0.03984422747824513
term,1,0.00036555552542018007
loans,1,0.012230195381534139
documents,1,0.0029234362282286297
revision,1,0.026367537341895075
officials,1,0.025633113074294042
extension,1,0.00366187329632772
enforcement,1,0.011630718791976746
culture,1,0.0006635370800583158
legislative,1,0.008544485023859027
kindergarten,1,0.02012741064456984
rural,1,0.023748844951180396
formation,1,0.045641128961837536
regulations,1,0.010282104612686083
entrance,1,0.006591884335473769
administrative,1,0.0058468724564572595
employee,1,0.00732374659265544
nursery,1,0.013418273763046561
countries,1,0.010282104612686083
quality,1,0.0
provide,1,0.0
university,1,0.006635370800583158
european,1,0.0011427114059614457
computers,1,0.004555650781862629
center,1,0.027333904691175772
network,1,0.0019906112401749474
systems,1,0.007298907880641474
political,1,0.011962279033402636
establishment,1,0.03313122597421071
information,1,0.0
survival,1,0.006709136881523281
language,1,0.0016302390384737942
russian,1,0.006709136881523281
professor,1,0.012230195381534139
cooperation,1,0.0019906112401749474
creation,1,0.000519007592187054
arts,1,0.002672493691847707
comprehensive,1,0.006821351199200136
brief,1,0.008153463587689425
impact,1,0.0008151195192368971
system,1,0.0
fees,1,0.011874422475590198
personnel,1,0.017309211247656546
implementation,1,0.0
staff,1,0.008304121474992864
activities,1,0.01066530645564016
directors,1,0.005122091718558203
social,1,0.0
economic,1,0.003232821573037198
various,1,0.0036330531453093776
students,1,0.004874073672269066
licensing,1,0.013666952345587886
funding,1,0.03184977984279916
teachers,1,0.009522595049678714
admission,1,0.013362468459238535
requirements,1,0.00533265322782008
community,1,0.0017407500777892604
required,1,0.0019894286603305833
economy,1,0.0019894286603305833
operating,1,0.0052801487351905405
sciences,1,0.01206709757333654
expansion,1,0.05612236752880184
et,1,0.005122091718558203
unified,1,0.029397430610324776
mathematics,1,0.004804329364403951
current,1,0.0012433929127066146
professors,1,0.025633113074294042
providing,1,0.01193717462030224
rate,1,0.0009744787427428766
salary,1,0.00801748107554312
expenses,1,0.019775653006421305
funds,1,0.010596553750079663
efficiency,1,0.0032604780769475883
structure,1,0.013857031827027251
receive,1,0.0008151195192368971
introduction,1,0.00944978613657027
reforms,1,0.013671176038174443
constitution,1,0.010244183437116406
improvement,1,0.009201107554028948
states,1,0.0024021646822019755
financial,1,0.0038090380198714854
credit,1,0.0015083871966670675
organizations,1,0.03445577759457044
citizen,1,0.03625536384510572
institutions,1,0.019618146530882997
competitive,1,0.005126691014315416
basis,1,0.0
government,1,0.0
charter,1,0.025633113074294042
assembly,1,0.006709136881523281
reform,1,0.0013270741601166317
constitutional,1,0.010244183437116406
transition,1,0.0038979149709715065
institution,1,0.004890717115421383
programs,1,0.07106504128880153
governance,1,0.009240260286583446
magazines,1,0.006709136881523281
scientific,1,0.03198876990613448
lecturer,1,0.006709136881523281
publication,1,0.01716048338936926
student,1,0.0
funded,1,0.004872393713714383
budget,1,0.01711750990397484
provides,1,0.0008151195192368971
organization,1,0.04808114235460151
fund,1,0.0026400743675952703
regulation,1,0.012920916597963916
textbook,1,0.009111301563725258
approved,1,0.006460458298981958
rental,1,0.015366275155674609
gdp,1,0.011539474165104363
published,1,0.0011424560680762315
comparison,1,0.004306972199321305
maintenance,1,0.010560297470381081
local,1,0.010616593280933053
sector,1,0.002238107242871906
pilot,1,0.01716048338936926
property,1,0.0032959421677368843
international,1,0.0069630003111570415
per,1,0.013041912307790353
includes,1,0.0024453585577106913
council,1,0.0015570227765611619
ph,1,0.04070751577191861
management,1,0.0
article,1,0.015366275155674609
laws,1,0.0415604786645657
preschool,1,0.04555650781862629
articles,1,0.010244183437116406
qualification,1,0.03564100396253615
enrollment,1,0.029076796979941866
general,1,0.0009748147344538135
graduates,1,0.002284912136152463
studies,1,0.007266106290618755
policies,1,0.0002486785825413229
professionals,1,0.03295942167736884
tax,1,0.011874422475590198
centers,1,0.013666952345587886
code,1,0.010244183437116406
professional,1,0.0
national,1,0.0
republic,1,0.04306972199321305
civil,1,0.0029234362282286297
law,1,0.027418945633829555
licensed,1,0.005815359395988373
development,1,0.0
profession,1,0.0019489574854857532
training,1,0.010941857631818208
technical,1,0.015840446205571623
ongoing,1,0.0019232456941840604
secondary,1,0.07010027865437315
framework,1,0.0
learning,1,0.00109666657626054
colleges,1,0.004804329364403951
debt,1,0.005815359395988373
payments,1,0.03585464202990742
doc,1,0.20955993596568093
courses,1,0.020564209225372165
adoption,1,0.012920916597963916
schools,1,0.021137679516012448
legislation,1,0.005971833720524842
science,1,0.009744787427428766
curriculum,1,0.0026541483202332634
principles,1,0.01630239038473794
effective,1,0.000519007592187054
resources,1,0.00109666657626054
independence,1,0.0019232456941840604
boarding,1,0.04696395817066296
progressive,1,0.022778253909313144
policy,1,0.0006092592090336333
market,1,0.0015840739434874469
recent,1,0.0019489574854857532
education,1,0.0
attended,1,0.0032959421677368843
items,1,0.004555650781862629
according,1,0.007336075673132074
program,1,0.16155263831146108
overview,1,0.009608658728807902
athletics,1,0.007968845495649026
registered,1,0.0024021646822019755
reveals,1,0.006709136881523281
analysis,1,0.004152060737496432
based,1,0.0
diploma,1,0.004804329364403951
relations,1,0.014412988093211855
educational,1,0.03704295990924491
degree,1,0.00796244496069979
status,2,0.0016302390384737942
stage,2,0.0011424560680762315
using,2,0.000519007592187054
entire,2,0.003016774393334135
post,2,0.019800557756964526
level,2,0.0
graduate,2,0.03588683710020791
thanks,2,0.004076731793844712
signing,2,0.026836547526093123
grade,2,0.00366187329632772
makes,2,0.0011424560680762315
mention,2,0.006709136881523281
degrees,2,0.0021534860996606526
august,2,0.022778253909313144
year,2,0.0
including,2,0.0
eight,2,0.005122091718558203
self,2,0.008966314711605868
profile,2,0.010253382028630832
january,2,0.014843028094487749
september,2,0.01603496215108624
talented,2,0.0032959421677368843
contest,2,0.03036699478592904
member,2,0.0017088970047718054
every,2,0.003428134217884337
triple,2,0.006709136881523281
classes,2,0.005126691014315416
case,2,0.0006635370800583158
special,2,0.017902478693395982
parents,2,0.013200371837976352
right,2,0.010282104612686083
team,2,0.0024021646822019755
april,2,0.00732374659265544
computer,2,0.014412988093211855
test,2,0.005937211237795099
definitely,2,0.006709136881523281
allowed,2,0.00366187329632772
school,2,0.0451536605202737
like,2,0.0017088970047718054
space,2,0.0029686056188975496
pre,2,0.034273682042286945
starting,2,0.015083871966670674
nights,2,0.01012233159530968
times,2,0.005344987383695414
filled,2,0.005815359395988373
support,2,0.0
stays,2,0.007968845495649026
numbers,2,0.0019232456941840604
besides,2,0.011630718791976746
relationship,2,0.004306972199321305
fact,2,0.0015083871966670675
least,2,0.0029234362282286297
share,2,0.0058468724564572595
net,2,0.010767430498303263
trips,2,0.007968845495649026
meet,2,0.00038090380198714855
also,2,0.0
two,2,0.004152060737496432
non,2,0.008379883643717268
could,2,0.0009744787427428766
putting,2,0.005122091718558203
setting,2,0.004525161590001202
internet,2,0.007692982776736241
since,2,0.004569824272304926
junior,2,0.004076731793844712
dropped,2,0.011630718791976746
fourth,2,0.061465100622698436
get,2,0.0034177940095436107
currently,2,0.011693744912914519
need,2,0.0012433929127066146
joint,2,0.0034273682042286944
months,2,0.004804329364403951
tv,2,0.03984422747824513
radio,2,0.033545684407616405
children,2,0.03800467096697219
still,2,0.013200371837976352
teacher,2,0.003981222480349895
bachelor,2,0.0029686056188975496
though,2,0.014843028094487749
free,2,0.015840446205571623
side,2,0.004555650781862629
certain,2,0.012668223655657394
planned,2,0.0016302390384737942
timeline,2,0.004555650781862629
heads,2,0.01630692717537885
study,2,0.0007460357476239687
verified,2,0.004076731793844712
quarter,2,0.1843953018680953
sub,2,0.005344987383695414
group,2,0.0019894286603305833
paid,2,0.015385965553472483
long,2,0.0016302390384737942
time,2,0.0009947143301652916
graduation,2,0.004804329364403951
supporting,2,0.0007618076039742971
number,2,0.003533703412395074
years,2,0.0
without,2,0.0016302390384737942
basic,2,0.0062280911062446475
mis,2,0.007968845495649026
mid,2,0.15379867844576425
performance,2,0.0022854228119228914
direction,2,0.0019232456941840604
elementary,2,0.030732550311349218
middle,2,0.01647971083868442
age,2,0.00464475956040821
action,2,0.0012433929127066146
final,2,0.0019232456941840604
march,2,0.004804329364403951
care,2,0.008544485023859027
life,2,0.0011427114059614457
human,2,0.0006635370800583158
open,2,0.0006635370800583158
main,2,0.005713557029807228
heading,2,0.005815359395988373
grow,2,0.005937211237795099
three,2,0.005709083514057594
course,2,0.0029234362282286297
following,2,0.0019894286603305833
younger,2,0.00366187329632772
world,2,0.0008151195192368971
day,2,0.0068355880190872215
available,2,0.00024370368361345337
clear,2,0.0009744787427428766
full,2,0.011280130360991368
well,2,0.0
total,2,0.004569824272304926
got,2,0.01012233159530968
women,2,0.013183768670947537
complete,2,0.0032604780769475883
men,2,0.005122091718558203
almost,2,0.014412988093211855
lives,2,0.0029686056188975496
factor,2,0.0034177940095436107
involved,2,0.005190075921870539
cover,2,0.0015083871966670675
thousand,2,0.011630718791976746
third,2,0.008966314711605868
people,2,0.0011427114059614457
never,2,0.004076731793844712
moving,2,0.004076731793844712
bias,2,0.006709136881523281
ii,2,0.006591884335473769
mentioned,2,0.00801748107554312
comes,2,0.00732374659265544
chemistry,2,0.004076731793844712
tables,2,0.0032959421677368843
field,2,0.04445698436390716
faces,2,0.006709136881523281
typical,2,0.029076796979941866
one,2,0.0
problems,2,0.008823129067179917
reasons,2,0.0021534860996606526
leaving,2,0.0024021646822019755
means,2,0.0011427114059614457
part,2,0.0020714813107143536
even,2,0.0052801487351905405
low,2,0.005705836634658279
little,2,0.002672493691847707
gets,2,0.010244183437116406
getting,2,0.00366187329632772
living,2,0.0068355880190872215
less,2,0.0026400743675952703
male,2,0.011630718791976746
due,2,0.0026400743675952703
best,2,0.0015570227765611619
nation,2,0.015366275155674609
used,2,0.0002486785825413229
july,2,0.002672493691847707
may,2,0.0036330531453093776
practice,2,0.0025950379609352694
october,2,0.00732374659265544
plans,2,0.0036330531453093776
updated,2,0.00801748107554312
generation,2,0.0024021646822019755
ba,2,0.01744607818796512
fine,2,0.004555650781862629
beginning,2,0.0021534860996606526
works,2,0.005126691014315416
history,2,0.005937211237795099
actual,2,0.0019232456941840604
order,2,0.00109666657626054
old,2,0.007692982776736241
performances,2,0.03984422747824513
worse,2,0.006709136881523281
step,2,0.0034177940095436107
country,2,0.0026400743675952703
bringing,2,0.00732374659265544
real,2,0.005126691014315416
needs,2,0.0
december,2,0.004804329364403951
state,2,0.01876518363823591
cut,2,0.004555650781862629
nd,2,0.0029686056188975496
week,2,0.0032959421677368843
serious,2,0.0032959421677368843
completely,2,0.008153463587689425
clearly,2,0.0008151195192368971
big,2,0.0032959421677368843
result,2,0.0013270741601166317
kapan,2,0.01012233159530968
already,2,0.0019489574854857532
problem,2,0.011962279033402636
turns,2,0.005122091718558203
proper,2,0.0024021646822019755
actually,2,0.013666952345587886
cause,2,0.00732374659265544
turning,2,0.03036699478592904
job,2,0.0017088970047718054
important,2,0.001038015184374108
point,2,0.0038979149709715065
poor,2,0.005344987383695414
second,2,0.005190075921870539
yet,2,0.006460458298981958
bears,2,0.006709136881523281
meanwhile,2,0.005122091718558203
half,2,0.005937211237795099
small,2,0.0011424560680762315
enough,2,0.005344987383695414
tough,2,0.02024466319061936
plan,2,0.0
meeting,2,0.0038979149709715065
