label,labels
participation,0
heads,0
dismissal,0
appointment,0
equal,0
officials,0
revision,0
mechanism,0
inclusion,0
assistance,0
correspondence,0
recognition,0
popular,0
discounts,0
tuition,0
fee,0
outreach,0
operation,0
reinforcement,0
internet,0
evaluations,0
reviews,0
demands,0
orientation,0
membership,0
applied,0
certificates,0
graduation,0
equality,0
mutual,0
senior,0
workload,0
relocation,0
yearly,0
verified,0
could,0
investments,0
amounts,0
decreasing,0
without,0
sources,0
employees,0
available,0
communal,0
considerable,0
cover,0
earmarked,0
calculated,0
representatives,0
legitimate,0
prohibited,0
infrastructure,0
planned,0
january,0
catalogue,0
revising,0
setting,0
putting,0
draft,0
issuing,0
fourth,0
revised,0
instruments,0
totaling,0
gradual,0
mandatory,0
quarter,0
proportional,0
timeline,0
activity,0
enterprise,0
expenditures,0
optimal,0
objects,0
deviations,0
handicraft,0
readjustment,0
shift,0
toolkit,0
consequent,0
craftsmanship,0
requirement,0
case,0
classes,0
triple,0
filling,0
staffs,0
allowed,0
elimination,0
settlements,0
situated,0
least,0
industrial,0
rewards,0
practices,0
member,0
fixing,0
transport,0
fitness,0
physical,0
museums,0
hostels,0
facilities,0
using,0
tailored,0
selection,0
possibility,0
granting,0
unique,0
displayed,0
aas,0
handicapped,0
victims,0
studied,0
sample,0
feminization,0
formal,0
areas,0
rural,0
particularly,0
cadres,0
required,0
since,0
requirements,0
located,0
normative,0
teachers,0
though,0
directors,0
tutors,0
among,0
staff,0
pedagogical,0
exceeds,0
staffed,0
teacher,0
pupil,0
docents,0
professors,0
capacity,0
lecturers,0
professor,0
involved,0
people,0
men,0
women,0
total,0
ratios,0
cooperation,0
european,0
countries,0
economically,0
employee,0
ratio,0
employed,0
personnel,0
fees,0
aspirants,0
professionals,0
months,0
varies,0
profession,0
chosen,0
basic,0
depending,0
learning,0
distance,0
well,0
daytime,0
complete,0
vocational,0
professional,0
mid,0
stss,0
courses,0
trained,0
scientific,0
fields,0
graduates,0
magistrates,0
study,0
doctorates,0
institution,0
ph,0
doctorate,0
principles,0
unpaid,0
paid,0
magistrate,0
diploma,0
bachelor,0
degree,0
higher,0
subsidiaries,0
junior,0
qualification,0
studies,0
based,0
lecturer,0
steadily,0
government,0
charter,0
exemplary,0
approval,0
end,0
reform,0
comprehensive,0
significant,0
reforming,0
definitely,0
statements,0
constitutional,0
included,0
april,0
assembly,0
basis,0
towards,0
importance,0
performing,0
temporarily,0
governmental,0
etc,0
textbooks,0
provision,0
governance,0
decade,0
transition,0
democratization,0
utilization,0
efficiency,0
introduction,0
autonomy,0
legislative,0
improvement,0
decentralization,0
credit,0
suspended,0
competitive,0
receiving,0
citizen,0
every,0
budgets,0
property,0
governing,0
self,0
disproportional,0
allocation,0
classification,0
constituted,0
mention,0
comparison,0
gdp,0
otherwise,0
drams,0
constitutes,0
budget,0
funded,0
grow,0
september,0
student,0
per,0
wages,0
states,0
adopted,0
constitution,0
implemented,0
reforms,0
directions,0
allocations,0
receive,0
share,0
funds,0
remaining,0
expenses,0
enterprises,0
salary,0
average,0
rate,0
times,0
principle,0
decrees,0
sts,0
preliminary,0
maintenance,0
popularity,0
high,0
enjoyed,0
period,0
soviet,0
within,0
keeping,0
developed,0
short,0
established,0
current,0
guarantee,0
survival,0
political,0
nation,0
existence,0
competitiveness,0
arena,0
nowadays,0
entities,0
organizations,0
subordinate,0
implementing,0
types,0
institutions,0
list,0
scopes,0
levels,0
different,0
criteria,0
providing,0
programs,0
set,0
includes,0
priority,0
considered,0
stronghold,0
used,0
schooling,0
armenian,0
part,0
contents,0
doc,0
plan,0
national,0
roa,0
law,0
article,0
points,0
according,0
educational,0
program,0
state,0
yerevan,0
armenia,0
republic,0
science,0
situation,0
structure,0
overview,0
field,0
formation,0
beginning,0
traditions,0
history,0
old,0
centuries,0
attachments,0
funding,0
students,0
guarantees,0
activities,0
timelines,0
implementation,0
objectives,0
ii,0
system,0
brief,0
problems,0
provided,0
net,0
enrolled,0
besides,0
pupils,0
increased,0
colleges,0
specialized,0
status,0
eight,0
licensed,0
schools,0
constitute,0
two,0
middle,0
grades,0
elementary,0
continuous,0
following,0
main,0
operational,0
totals,0
special,0
centers,0
training,0
technical,0
youths,0
esthetic,0
athletics,0
annually,0
talented,0
assisting,0
families,0
vulnerable,0
socially,0
parents,0
needing,0
designed,0
curriculum,0
boarding,0
duration,0
general,0
full,0
secondary,0
creche,0
three,0
unified,0
involves,0
performance,0
regulation,0
non,0
also,0
budgetary,0
mainly,0
operates,0
attachment,0
level,0
graduate,0
post,0
pre,0
starting,0
nursery,0
composition,0
years,0
kindergarten,0
kindergartens,0
enrollment,0
whereas,0
attended,0
group,0
age,0
certain,0
significantly,0
compared,0
decreased,0
number,0
respectively,0
departmental,0
community,0
operating,0
currently,0
joint,0
children,0
issued,0
council,0
aimed,0
causes,0
clearly,0
agencies,0
supervision,0
result,0
connections,0
operative,0
serious,0
links,0
functions,0
coordination,0
delineation,0
unclear,0
solution,0
urgent,0
demanding,0
horizontal,0
authorized,0
entity,0
carrying,0
reliable,0
tools,0
condition,0
reporting,0
pace,0
slow,0
developing,0
society,0
involvement,0
yet,0
achieving,0
conditions,0
contesting,0
poor,0
skills,0
unsolicited,0
responsibilities,0
problem,0
acute,0
turns,0
proper,0
adoption,0
delayed,0
mechanisms,0
inadequate,0
adjusted,0
actually,0
articles,0
policies,0
tax,0
code,0
civil,0
already,0
pilot,0
laws,0
legislation,0
preschool,0
offs,0
contradictions,0
assessment,0
hinder,0
progressive,0
clarification,0
specific,0
cause,0
processes,0
subjects,0
rights,0
protection,0
functional,0
acts,0
enforcement,0
point,0
statehood,0
strengthening,0
factor,0
important,0
guaranteed,0
stated,0
policy,0
decision,0
making,0
come,0
inequality,0
gender,0
comes,0
specialties,0
pensioner,0
elderly,0
employing,0
steady,0
variations,0
faces,0
partner,0
listed,0
adjustments,0
physiological,0
barriers,0
returning,0
leaving,0
ecology,0
related,0
obvious,0
contrary,0
attestation,0
actual,0
vacancies,0
accumulation,0
urban,0
enjoyment,0
residing,0
guaranty,0
aspect,0
drain,0
brain,0
rating,0
replacement,0
qualified,0
prevail,0
specialists,0
male,0
fledged,0
cut,0
movement,0
demographic,0
cultural,0
wold,0
dispersed,0
meeting,0
view,0
threshold,0
century,0
demand,0
knowledge,0
sufficient,0
possess,0
technologies,0
hindered,0
cannot,0
collapse,0
integration,0
forward,0
backgrounds,0
caused,0
personal,0
promote,0
means,0
insolvency,0
majority,0
possibilities,0
stipulated,0
entitled,0
discrepancy,0
creates,0
groups,0
getting,0
unequal,0
issues,0
access,0
second,0
beneficial,0
meanwhile,0
aspects,0
qualities,0
ongoing,0
adopting,0
prioritization,0
theology,0
creation,0
university,0
ba,0
include,0
regulations,0
entrance,0
fine,0
professions,0
adequate,0
attaining,0
quality,0
provide,0
improved,0
may,0
decree,0
resulted,0
works,0
et,0
expansion,0
population,0
decline,0
country,0
exceeding,0
due,0
emerged,0
various,0
implement,0
promotes,0
accreditation,0
licensing,0
performances,0
admission,0
order,0
selective,0
obligatory,0
economy,0
computers,0
equipped,0
center,0
departments,0
revolving,0
textbook,0
approved,0
objective,0
introduced,0
rental,0
distributed,0
published,0
manuals,0
way,0
accountants,0
members,0
formed,0
councils,0
structures,0
finding,0
guiding,0
fund,0
standards,0
organization,0
collection,0
respective,0
network,0
systems,0
establishment,0
information,0
resumed,0
addressed,0
language,0
russian,0
mathematics,0
naturalist,0
bnaget,0
magazines,0
several,0
publication,0
couple,0
control,0
provides,0
living,0
economic,0
soaring,0
effective,0
resources,0
lack,0
given,0
delays,0
regular,0
made,0
payments,0
becomes,0
debt,0
allocated,0
difficult,0
tough,0
enough,0
small,0
shortage,0
half,0
thus,0
projected,0
less,0
utilized,0
manner,0
reveals,0
analysis,0
relations,0
changes,0
undergoes,0
norms,0
influence,0
bears,0
efficient,0
character,0
cases,0
coordinated,0
contributions,0
framework,0
items,0
terms,0
line,0
uncoordinated,0
shadow,0
gets,0
needs,0
reasons,0
causing,0
little,0
insufficient,0
typical,0
however,0
characteristic,0
existing,0
difficulties,0
overall,0
resulting,0
impact,0
negative,0
jointly,0
factors,0
mentioned,0
directly,0
poverty,0
crises,0
independence,0
culture,0
low,0
registered,0
market,0
adequately,0
recent,0
moreover,0
increase,0
sharp,0
therefore,0
maintained,0
week,1
big,1
time,1
real,1
school,1
first,1
thanks,1
work,1
today,1
need,1
best,1
world,1
year,1
global,2
health,2
data,2
international,2
education,2
arts,2
research,2
management,2
