word,tfidf
supervision,0.004306972199321305
function,0.004306972199321305
relationship,0.004306972199321305
comparison,0.004306972199321305
closely,0.004306972199321305
electronic,0.004306972199321305
analysis,0.004152060737496432
two,0.004152060737496432
operation,0.004152060737496432
physics,0.004076731793844712
fitness,0.004076731793844712
foundations,0.004076731793844712
junior,0.004076731793844712
modification,0.004076731793844712
moreover,0.004076731793844712
partially,0.004076731793844712
spheres,0.004076731793844712
revenue,0.004076731793844712
contract,0.004076731793844712
studied,0.004076731793844712
traditions,0.004076731793844712
unemployed,0.004076731793844712
verified,0.004076731793844712
visit,0.004076731793844712
differentiation,0.004076731793844712
theory,0.004076731793844712
chemistry,0.004076731793844712
preferred,0.004076731793844712
eurostat,0.004076731793844712
chain,0.004076731793844712
supplementary,0.004076731793844712
temporary,0.004076731793844712
elaborated,0.004076731793844712
marks,0.004076731793844712
moving,0.004076731793844712
thanks,0.004076731793844712
applicants,0.004076731793844712
individually,0.004076731793844712
attainment,0.004076731793844712
coordinating,0.004076731793844712
varies,0.004076731793844712
never,0.004076731793844712
therefore,0.004075597596184485
citizens,0.004075597596184485
teacher,0.003981222480349895
agencies,0.003960111551392906
efforts,0.003960111551392906
end,0.0038979149709715065
meeting,0.0038979149709715065
point,0.0038979149709715065
strengthening,0.0038979149709715065
transition,0.0038979149709715065
technologies,0.0038979149709715065
involves,0.0038464913883681207
trained,0.0038464913883681207
resulting,0.0038464913883681207
reflected,0.0038464913883681207
financial,0.0038090380198714854
remaining,0.00366187329632772
younger,0.00366187329632772
unesco,0.00366187329632772
partial,0.00366187329632772
operates,0.00366187329632772
extension,0.00366187329632772
events,0.00366187329632772
environmental,0.00366187329632772
entitled,0.00366187329632772
economically,0.00366187329632772
chosen,0.00366187329632772
calculated,0.00366187329632772
housing,0.00366187329632772
transferring,0.00366187329632772
outdated,0.00366187329632772
listed,0.00366187329632772
grade,0.00366187329632772
getting,0.00366187329632772
descriptions,0.00366187329632772
classification,0.00366187329632772
remote,0.00366187329632772
amounts,0.00366187329632772
allowed,0.00366187329632772
accumulation,0.00366187329632772
titles,0.00366187329632772
product,0.00366187329632772
plans,0.0036330531453093776
may,0.0036330531453093776
various,0.0036330531453093776
legal,0.0036330531453093776
additional,0.0036330531453093776
number,0.003533703412395074
first,0.0034815001555785208
every,0.003428134217884337
joint,0.0034273682042286944
abilities,0.0034273682042286944
communities,0.0034273682042286944
qualified,0.0034273682042286944
vocational,0.0034273682042286944
interests,0.0034177940095436107
factor,0.0034177940095436107
demographic,0.0034177940095436107
step,0.0034177940095436107
sources,0.0034177940095436107
reduction,0.0034177940095436107
dissemination,0.0034177940095436107
get,0.0034177940095436107
employees,0.0034177940095436107
distribution,0.0034177940095436107
background,0.0034177940095436107
adopted,0.0034177940095436107
gained,0.0034177940095436107
data,0.003317685400291579
population,0.003317685400291579
extremely,0.0032959421677368843
lessons,0.0032959421677368843
proposal,0.0032959421677368843
barriers,0.0032959421677368843
distributed,0.0032959421677368843
societal,0.0032959421677368843
gap,0.0032959421677368843
page,0.0032959421677368843
urban,0.0032959421677368843
tables,0.0032959421677368843
talented,0.0032959421677368843
week,0.0032959421677368843
reforming,0.0032959421677368843
serious,0.0032959421677368843
resolution,0.0032959421677368843
property,0.0032959421677368843
organizing,0.0032959421677368843
managerial,0.0032959421677368843
maintained,0.0032959421677368843
decreasing,0.0032959421677368843
considerably,0.0032959421677368843
big,0.0032959421677368843
attended,0.0032959421677368843
executive,0.0032959421677368843
efficiency,0.0032604780769475883
complete,0.0032604780769475883
economic,0.003232821573037198
evaluation,0.0031140455531223237
entire,0.003016774393334135
physical,0.003016774393334135
global,0.003016774393334135
unique,0.0029686056188975496
rational,0.0029686056188975496
promotes,0.0029686056188975496
proceed,0.0029686056188975496
negative,0.0029686056188975496
left,0.0029686056188975496
differentiated,0.0029686056188975496
dealing,0.0029686056188975496
backgrounds,0.0029686056188975496
bachelor,0.0029686056188975496
aged,0.0029686056188975496
lives,0.0029686056188975496
interaction,0.0029686056188975496
membership,0.0029686056188975496
space,0.0029686056188975496
selection,0.0029686056188975496
nd,0.0029686056188975496
medical,0.0029686056188975496
fast,0.0029686056188975496
division,0.0029686056188975496
democracy,0.0029686056188975496
back,0.0029686056188975496
regularly,0.0029686056188975496
assigned,0.0029686056188975496
always,0.0029686056188975496
adequately,0.0029686056188975496
unions,0.0029686056188975496
shortage,0.0029686056188975496
structures,0.0029234362282286297
least,0.0029234362282286297
course,0.0029234362282286297
documents,0.0029234362282286297
assistance,0.0029234362282286297
civil,0.0029234362282286297
individual,0.002735464407954552
connected,0.002672493691847707
today,0.002672493691847707
transferred,0.002672493691847707
variety,0.002672493691847707
contributing,0.002672493691847707
balanced,0.002672493691847707
comparable,0.002672493691847707
gender,0.002672493691847707
finding,0.002672493691847707
location,0.002672493691847707
prevention,0.002672493691847707
unemployment,0.002672493691847707
web,0.002672493691847707
profiles,0.002672493691847707
shift,0.002672493691847707
equipping,0.002672493691847707
parent,0.002672493691847707
composition,0.002672493691847707
met,0.002672493691847707
july,0.002672493691847707
phases,0.002672493691847707
adopting,0.002672493691847707
arts,0.002672493691847707
workshops,0.002672493691847707
concern,0.002672493691847707
enterprise,0.002672493691847707
contributions,0.002672493691847707
forming,0.002672493691847707
inadequate,0.002672493691847707
little,0.002672493691847707
implemented,0.00266632661391004
different,0.00266632661391004
curriculum,0.0026541483202332634
significant,0.0026541483202332634
force,0.0026400743675952703
involving,0.0026400743675952703
youth,0.0026400743675952703
